VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
1,2015-01-01 18:45:32,2015-01-01 19:03:25,1,4.7,-74.01445007324219,40.70467758178711,1,N,-73.99286651611328,40.757972717285156,1,17.7,0.0,0.5,0.11,0.0,18.61
1,2015-01-01 18:45:32,2015-01-01 18:47:00,1,0.4,-73.99295806884766,40.73717880249024,1,N,-73.9976806640625,40.73176193237305,2,3.5,0.0,0.5,0.0,0.0,4.3
2,2015-01-01 18:45:33,2015-01-01 18:56:16,1,3.35,-73.95030212402342,40.82174682617188,1,N,-73.9776611328125,40.78289794921875,2,12.0,0.0,0.5,0.0,0.0,12.8
2,2015-01-01 18:45:33,2015-01-01 19:00:55,5,4.18,-74.00897979736328,40.71360778808594,1,N,-73.97257232666014,40.756614685058594,2,14.5,0.0,0.5,0.0,0.0,15.3
2,2015-01-01 18:45:33,2015-01-01 19:03:31,5,2.98,-73.95083618164062,40.774879455566406,1,N,-73.95733642578125,40.76670455932617,2,14.0,1.0,0.5,0.0,0.0,15.8
2,2015-01-01 18:45:33,2015-01-01 18:56:21,1,2.64,-73.98884582519531,40.72190475463867,1,N,-73.99174499511719,40.74917221069336,1,10.5,1.0,0.5,2.3,0.0,14.6
1,2015-01-01 18:45:33,2015-01-01 18:47:53,1,0.3,-73.9756317138672,40.74880599975585,1,N,-73.97998809814453,40.74660873413085,1,3.5,0.0,0.5,0.7,0.0,5.0
1,2015-01-01 18:45:34,2015-01-01 18:53:30,1,1.8,-73.94220733642578,40.82284164428711,1,N,-73.93563842773438,40.84659957885742,1,8.5,0.0,0.5,0.0,0.0,9.3
1,2015-01-01 18:45:34,2015-01-01 19:08:56,1,2.3,-73.98296356201173,40.74217224121094,1,N,-73.99040222167969,40.76333618164063,2,15.5,0.0,0.5,0.0,0.0,16.3
2,2015-01-01 18:45:34,2015-01-01 18:57:10,1,4.68,-74.01322174072266,40.70917892456055,1,N,-73.9836196899414,40.72990036010742,1,15.5,0.0,0.5,3.1,0.0,19.4
1,2015-01-01 18:45:35,2015-01-01 18:51:51,1,1.4,-73.97228240966798,40.76523971557617,1,N,-73.95710754394531,40.77446365356445,2,7.0,0.0,0.5,0.0,0.0,7.8
1,2015-01-01 18:45:35,2015-01-01 18:55:21,2,2.8,-73.98258209228516,40.77219009399415,1,N,-73.94902801513672,40.778480529785156,1,10.5,0.0,0.5,2.25,0.0,13.55
1,2015-01-01 18:45:35,2015-01-01 18:50:47,1,1.5,-73.99090576171875,40.760948181152344,1,N,-74.00634002685547,40.743816375732415,1,6.5,0.0,0.5,1.8,0.0,9.1
1,2015-01-01 18:45:35,2015-01-01 18:54:51,3,1.8,-73.96898651123048,40.75780487060547,1,N,-73.95777130126955,40.77958297729492,2,9.0,0.0,0.5,0.0,0.0,9.8
2,2015-01-01 18:45:35,2015-01-01 18:53:52,2,1.76,-73.98726654052734,40.71840286254883,1,N,-73.9764175415039,40.73970031738281,1,8.0,1.0,0.5,0.1,0.0,9.9
2,2015-01-01 18:45:35,2015-01-01 18:51:49,2,0.9,-73.99330139160156,40.747554779052734,1,N,-73.99030303955078,40.75599670410156,2,6.0,0.0,0.5,0.0,0.0,6.8
1,2015-01-01 18:45:35,2015-01-01 18:53:49,1,1.0,-73.9822540283203,40.751686096191406,1,N,-73.97249603271484,40.74340438842773,1,7.0,0.0,0.5,1.55,0.0,9.35
2,2015-01-01 18:45:35,2015-01-01 19:02:18,2,3.83,-73.99088287353516,40.74789810180664,1,N,-73.94933319091797,40.7818717956543,1,14.5,0.0,0.5,2.9,0.0,18.2
2,2015-01-01 18:45:35,2015-01-01 18:54:03,6,2.21,-73.97432708740234,40.757606506347656,1,N,-73.98631286621094,40.73124694824219,2,9.0,0.0,0.5,0.0,0.0,9.8
2,2015-01-01 18:45:36,2015-01-01 18:51:41,1,0.94,-74.00128173828125,40.73114013671875,1,N,-73.99327850341797,40.722511291503906,2,6.0,0.0,0.5,0.0,0.0,6.8
1,2015-01-01 18:45:36,2015-01-01 18:59:10,2,3.9,-73.9922332763672,40.749675750732415,1,N,-73.95267486572266,40.78055953979492,2,14.0,0.0,0.5,0.0,0.0,14.8
1,2015-01-01 18:45:36,2015-01-01 18:57:21,1,2.4,-73.98204803466798,40.7728271484375,1,N,-73.95154571533203,40.78125,1,10.7,0.0,0.5,1.5,0.0,13.0
2,2015-01-01 18:45:37,2015-01-01 18:53:36,1,1.02,-73.9761734008789,40.75320053100585,1,N,-73.98868560791014,40.748191833496094,2,7.0,0.0,0.5,0.0,0.0,7.8
1,2015-01-01 18:45:37,2015-01-01 19:00:05,1,2.0,-73.97863006591797,40.74116516113281,1,N,-73.99313354492188,40.73496627807617,1,11.0,0.0,0.5,2.35,0.0,14.15
1,2015-01-01 18:45:37,2015-01-01 19:01:22,1,3.8,-73.9500732421875,40.67353820800781,1,N,-73.93631744384766,40.71298599243164,2,14.5,0.0,0.5,0.0,0.0,15.3
1,2015-01-01 18:45:37,2015-01-01 18:50:45,1,1.4,-73.95325469970702,40.778411865234375,1,N,-73.9379653930664,40.79220581054688,2,6.5,0.0,0.5,0.0,0.0,7.3
2,2015-01-01 18:45:37,2015-01-01 18:57:22,1,5.37,-74.01268005371094,40.702430725097656,1,N,-73.97006225585938,40.752838134765625,1,17.0,0.0,0.5,2.0,0.0,19.8
2,2015-01-01 18:45:38,2015-01-01 18:49:43,1,0.55,-73.99154663085938,40.74974060058594,1,N,-73.98481750488281,40.745323181152344,2,4.5,0.0,0.5,0.0,0.0,5.3
2,2015-01-01 18:45:38,2015-01-01 18:57:45,1,1.22,-73.9866714477539,40.750652313232415,1,N,-73.98471069335938,40.76352310180664,2,9.0,0.0,0.5,0.0,0.0,9.8
1,2015-01-01 18:45:38,2015-01-01 18:49:30,1,0.7,-73.99942779541014,40.7385368347168,1,N,-73.99514770507811,40.742919921875,1,5.0,0.0,0.5,1.15,0.0,6.95
2,2015-01-01 18:45:38,2015-01-01 18:51:05,2,1.19,-73.9891586303711,40.73038101196289,1,N,-73.97745513916014,40.74221801757813,1,6.5,0.0,0.5,1.3,0.0,8.6
1,2015-01-01 18:45:38,2015-01-01 19:00:53,1,10.5,-73.87476348876955,40.77404403686523,1,N,-73.90392303466798,40.68176651000977,1,29.0,0.0,0.5,5.95,0.0,35.75
1,2015-01-01 18:45:38,2015-01-01 18:53:50,1,1.8,-73.98541259765625,40.77866744995117,1,N,-73.98585510253906,40.758785247802734,1,8.5,0.0,0.5,2.3,0.0,11.6
2,2015-01-01 18:45:38,2015-01-01 18:55:48,5,1.47,-73.97168731689453,40.75107955932617,1,N,-73.99130249023438,40.75040054321289,1,8.5,0.0,0.5,1.0,0.0,10.3
2,2015-01-01 18:45:38,2015-01-01 18:52:20,1,1.05,-74.000732421875,40.74234008789063,1,N,-73.99110412597656,40.755615234375,2,7.0,0.0,0.5,0.0,0.0,7.8
1,2015-01-01 18:45:38,2015-01-01 18:55:02,1,1.0,-73.99977111816406,40.719234466552734,1,Y,-73.9873046875,40.72018814086913,1,7.5,0.0,0.5,1.65,0.0,9.95
2,2015-01-01 18:45:39,2015-01-02 00:00:00,1,2.72,-73.9594192504883,40.7773551940918,1,N,-73.9887466430664,40.76339340209961,2,10.5,1.0,0.5,0.0,0.0,12.3
1,2015-01-01 18:45:39,2015-01-01 19:00:52,1,2.2,-73.97866821289062,40.760986328125,1,N,-73.98461151123048,40.74835586547852,2,10.5,0.0,0.5,0.0,0.0,11.3
1,2015-01-01 18:45:39,2015-01-01 18:52:00,2,1.2,-73.97272491455078,40.78260040283203,1,N,-73.95533752441406,40.77340316772461,2,7.0,0.0,0.5,0.0,0.0,7.8
2,2015-01-01 18:45:39,2015-01-01 18:50:07,1,1.4,-73.95880889892578,40.77499008178711,1,N,-73.9791030883789,40.78181838989258,2,6.0,0.0,0.5,0.0,0.0,6.8
1,2015-01-01 18:45:40,2015-01-01 18:56:54,1,3.0,-73.98037719726562,40.75408935546875,1,N,-73.94911193847656,40.77720642089844,1,11.5,0.0,0.5,2.45,0.0,14.75
2,2015-01-01 18:45:40,2015-01-01 18:52:00,2,1.09,-73.98503875732422,40.74789810180664,1,N,-73.98204040527344,40.75801086425781,2,6.0,1.0,0.5,0.0,0.0,7.8
2,2015-01-01 18:45:40,2015-01-01 18:51:37,1,2.18,-73.96310424804686,40.77499771118164,1,N,-73.9621810913086,40.79808807373047,2,8.0,0.0,0.5,0.0,0.0,8.8
2,2015-01-01 18:45:40,2015-01-01 19:07:46,1,9.87,-73.87149047851562,40.77414321899415,1,N,-73.95317840576173,40.67618179321289,1,29.5,0.0,0.5,7.38,0.0,37.68
1,2015-01-01 18:45:41,2015-01-01 19:09:55,1,2.3,-73.96849822998048,40.78655242919922,1,N,-73.98406982421875,40.75921630859375,2,16.5,0.0,0.5,0.0,0.0,17.3
2,2015-01-01 18:45:41,2015-01-01 18:54:52,1,1.51,-73.99464416503906,40.73909378051758,1,N,-73.9918441772461,40.75530624389648,2,8.5,0.0,0.5,0.0,0.0,9.3
1,2015-01-01 18:45:41,2015-01-01 18:59:25,1,2.0,-73.98747253417969,40.75069808959961,1,N,-73.98219299316406,40.77422332763672,1,10.5,0.0,0.5,1.5,0.0,12.8
2,2015-01-01 18:45:41,2015-01-01 18:57:05,1,1.58,-74.0053482055664,40.72760391235352,1,N,-73.98306274414062,40.7226676940918,2,9.5,1.0,0.5,0.0,0.0,11.3
2,2015-01-01 18:45:41,2015-01-01 19:00:20,1,3.62,-74.01615142822266,40.7051887512207,1,N,-73.99385070800781,40.74129867553711,1,14.5,0.0,0.5,2.9,0.0,18.2
2,2015-01-01 18:45:42,2015-01-01 18:51:44,3,1.21,-73.98463439941406,40.72473526000977,1,N,-73.97503662109375,40.73487091064453,1,6.5,0.0,0.5,0.65,0.0,7.95
2,2015-01-01 18:45:42,2015-01-01 18:57:38,2,1.41,-73.9700698852539,40.75092315673828,1,N,-73.98747253417969,40.75020217895508,2,9.0,0.0,0.5,0.0,0.0,9.8
2,2015-01-01 18:45:42,2015-01-01 18:56:17,1,2.77,-73.98932647705078,40.71878051757813,1,N,-73.9429702758789,40.70579147338867,1,11.5,0.0,0.5,3.45,0.0,15.75
1,2015-01-01 18:45:42,2015-01-01 19:21:39,1,20.1,-73.97217559814453,40.79660415649415,2,N,-73.79007720947266,40.64686965942383,2,52.0,0.0,0.5,0.0,5.33,58.13
2,2015-01-01 18:45:42,2015-01-01 18:47:40,1,0.84,-73.95437622070312,40.769779205322266,1,N,-73.9500732421875,40.77975082397461,1,4.5,1.0,0.5,1.1,0.0,7.4
1,2015-01-01 18:45:43,2015-01-01 18:50:20,2,1.6,-73.96114349365234,40.76539611816406,1,N,-73.97644805908203,40.747520446777344,2,6.5,0.0,0.5,0.0,0.0,7.3
1,2015-01-01 18:45:43,2015-01-01 18:53:20,1,1.4,-73.98150634765625,40.767921447753906,1,N,-73.96659088134766,40.75591659545898,1,7.5,0.0,0.5,1.65,0.0,9.95
1,2015-01-01 18:45:43,2015-01-01 18:51:08,3,1.1,-73.98271179199219,40.77223587036133,1,N,-73.9784927368164,40.78354263305664,2,6.0,0.0,0.5,0.0,0.0,6.8
1,2015-01-01 18:45:44,2015-01-01 19:04:50,1,2.5,-73.97610473632812,40.752784729003906,1,N,-74.00334930419923,40.73255920410156,2,14.0,0.0,0.5,0.0,0.0,14.8
2,2015-01-01 18:45:44,2015-01-01 18:50:39,1,1.09,-73.98564147949219,40.7474365234375,1,N,-73.97930145263672,40.73716354370117,2,5.5,0.0,0.5,0.0,0.0,6.3
2,2015-01-01 18:45:44,2015-01-01 19:20:30,1,20.81,-73.98146820068358,40.78084945678711,2,N,-73.78329467773438,40.64384841918945,2,52.0,0.0,0.5,0.0,5.33,58.13
1,2015-01-01 18:45:45,2015-01-01 18:59:08,1,3.0,-73.94385528564453,40.7956428527832,1,N,-73.98000335693358,40.778038024902344,2,12.5,0.0,0.5,0.0,0.0,13.3
2,2015-01-01 18:45:45,2015-01-01 18:56:26,1,1.98,-73.98455810546875,40.75134658813477,1,N,-74.00490570068358,40.74129104614258,1,9.0,1.0,0.5,2.0,0.0,12.8
2,2015-01-01 18:45:45,2015-01-01 18:55:16,5,0.99,-73.99980163574219,40.73855590820313,1,N,-73.9848098754883,40.736488342285156,2,8.0,1.0,0.5,0.0,0.0,9.8
2,2015-01-01 18:45:45,2015-01-01 18:50:01,6,0.87,-73.98213958740234,40.7781982421875,1,N,-73.98484802246094,40.76665115356445,1,5.5,0.0,0.5,1.0,0.0,7.3
2,2015-01-01 18:45:45,2015-01-01 18:50:29,1,1.19,-73.95068359375,40.77114868164063,1,N,-73.96248626708984,40.75823211669922,2,6.0,1.0,0.5,0.0,0.0,7.8
1,2015-01-01 18:45:45,2015-01-01 18:55:48,4,2.0,-73.98167419433594,40.78375625610352,1,N,-73.97523498535155,40.76422500610352,1,9.0,0.0,0.5,1.5,0.0,11.3
1,2015-01-01 18:45:45,2015-01-01 18:53:19,1,1.1,-73.99314880371094,40.743160247802734,1,N,-74.00226593017578,40.73977661132813,1,6.7,0.0,0.5,1.5,0.0,9.0
2,2015-01-01 18:45:45,2015-01-01 18:49:45,5,1.42,-74.00118255615234,40.7313232421875,1,N,-73.98489379882812,40.74043655395508,1,6.0,0.0,0.5,1.2,0.0,8.0
1,2015-01-01 18:45:46,2015-01-01 19:00:58,1,5.3,-74.00543212890625,40.706886291503906,1,N,-73.98223114013672,40.75426483154297,1,18.5,0.0,0.5,3.85,0.0,23.15
2,2015-01-01 18:45:46,2015-01-01 18:58:19,1,2.6,-73.97106170654298,40.79576110839844,1,N,-73.95439147949219,40.77803421020508,2,11.5,0.0,0.5,0.0,0.0,12.3
2,2015-01-01 18:45:46,2015-01-01 19:04:03,4,6.96,-73.99443054199219,40.75068283081055,1,N,-73.99456787109375,40.66899108886719,1,21.5,0.0,0.5,6.71,5.33,34.34
1,2015-01-01 18:45:46,2015-01-01 18:51:55,1,1.0,-73.98632049560547,40.73688507080078,1,N,-73.97563934326173,40.74801254272461,2,6.5,0.0,0.5,0.0,0.0,7.3
1,2015-01-01 18:45:47,2015-01-01 18:55:54,3,0.9,-73.99005126953125,40.752437591552734,1,N,-73.987060546875,40.76113510131836,2,8.0,0.0,0.5,0.0,0.0,8.8
1,2015-01-01 18:45:47,2015-01-01 18:56:52,1,3.3,-73.9881134033203,40.73181915283203,1,N,-73.96501922607422,40.771839141845696,2,12.0,0.0,0.5,0.0,0.0,12.8
2,2015-01-01 18:45:47,2015-01-01 18:55:38,1,1.1,-73.98690795898438,40.75893020629883,1,N,-73.98564147949219,40.74958419799805,2,8.0,0.0,0.5,0.0,0.0,8.8
2,2015-01-01 18:45:48,2015-01-01 18:48:46,2,0.87,-73.97288513183594,40.74885940551758,1,N,-73.9817123413086,40.7415771484375,1,5.0,0.0,0.5,1.0,0.0,6.8
1,2015-01-01 18:45:48,2015-01-01 18:49:51,2,1.3,-73.97057342529298,40.78865432739258,1,N,-73.98220825195312,40.77193069458008,1,5.7,0.0,0.5,1.3,0.0,7.8
1,2015-01-01 18:45:48,2015-01-01 18:51:11,1,1.4,-73.94335174560547,40.78953170776367,1,N,-73.93801879882812,40.80295181274415,2,6.5,0.0,0.5,0.0,0.0,7.3
2,2015-01-01 18:45:48,2015-01-01 19:08:46,2,4.85,-73.99658203125,40.722110748291016,1,N,-73.91799926757811,40.689395904541016,1,19.0,1.0,0.5,4.0,0.0,24.8
1,2015-01-01 18:45:48,2015-01-01 18:49:50,3,0.9,-73.98217010498048,40.77522659301758,1,N,-73.97525024414062,40.787296295166016,2,5.5,0.0,0.5,0.0,0.0,6.3
2,2015-01-01 18:45:48,2015-01-01 18:47:38,3,0.38,-73.95246124267578,40.77824020385742,1,N,-73.95361328125,40.77363967895508,1,3.5,0.0,0.5,0.88,0.0,5.18
2,2015-01-01 18:45:48,2015-01-01 18:55:48,1,1.06,-73.97126007080078,40.76270294189453,1,N,-73.9823226928711,40.75682067871094,2,8.0,0.0,0.5,0.0,0.0,8.8
2,2015-01-01 18:45:49,2015-01-01 19:00:08,1,3.74,-73.98975372314453,40.76241683959961,1,N,-74.01058959960938,40.71989822387695,2,14.0,0.0,0.5,0.0,0.0,14.8
2,2015-01-01 18:45:49,2015-01-01 18:55:00,2,2.97,-73.95977020263672,40.80133056640625,1,N,-73.94712829589844,40.834720611572266,2,11.0,0.0,0.5,0.0,0.0,11.8
2,2015-01-01 18:45:49,2015-01-01 18:56:30,1,0.9,-73.98680114746094,40.75019073486328,1,N,-73.98808288574219,40.75946044921875,2,8.0,0.0,0.5,0.0,0.0,8.8
2,2015-01-01 18:45:50,2015-01-01 18:49:49,1,1.33,-73.97100067138672,40.7881965637207,1,N,-73.98235321044923,40.77240753173828,2,6.0,0.0,0.5,0.0,0.0,6.8
2,2015-01-01 18:45:50,2015-01-01 18:48:29,6,0.87,-73.98882293701173,40.750221252441406,1,N,-74.00128173828125,40.755531311035156,2,5.0,0.0,0.5,0.0,0.0,5.8
1,2015-01-01 18:45:50,2015-01-01 18:55:52,2,2.2,-73.97563934326173,40.749244689941406,1,N,-74.0031509399414,40.73348617553711,1,9.0,0.0,0.5,1.0,0.0,10.8
2,2015-01-01 18:45:50,2015-01-01 18:56:38,1,2.18,-73.9695587158203,40.785343170166016,1,N,-73.95545959472656,40.76456832885742,1,10.0,1.0,0.5,2.2,0.0,14.0
1,2015-01-01 18:45:50,2015-01-01 18:55:44,1,2.5,-73.99134826660156,40.69824981689453,1,N,-73.99591827392578,40.72020721435547,1,10.0,0.0,0.5,1.0,0.0,11.8
1,2015-01-01 18:45:51,2015-01-01 18:54:11,1,2.8,-73.9608154296875,40.76167297363281,1,N,-73.98434448242188,40.736961364746094,1,10.5,0.0,0.5,2.25,0.0,13.55
2,2015-01-01 18:45:51,2015-01-01 19:00:36,2,4.3,-74.0141067504883,40.712005615234375,1,N,-73.9906692504883,40.75742721557617,2,16.0,0.0,0.5,0.0,0.0,16.8
2,2015-01-01 18:45:51,2015-01-01 18:47:03,5,0.31,-74.00630950927734,40.73329162597656,1,N,-74.00485229492188,40.73738098144531,2,3.0,0.0,0.5,0.0,0.0,3.8
1,2015-01-01 18:45:51,2015-01-01 18:55:27,1,1.7,-73.9749984741211,40.79036712646485,1,N,-73.98157501220702,40.767433166503906,1,9.0,0.0,0.5,2.0,0.0,11.8
1,2015-01-01 18:45:51,2015-01-01 18:59:19,1,6.5,-73.93219757080078,40.80457305908203,1,N,-73.85893249511719,40.832832336425774,2,19.5,0.0,0.5,0.0,0.0,20.3
2,2015-01-01 18:45:51,2015-01-01 18:48:55,3,0.79,-73.97134399414062,40.762779235839844,1,N,-73.9714584350586,40.75497055053711,2,4.5,0.0,0.5,0.0,0.0,5.3
1,2015-01-01 18:45:51,2015-01-01 18:49:32,2,1.2,-73.95867156982422,40.76374053955078,1,Y,-73.95337677001955,40.778785705566406,1,5.5,0.0,0.5,1.0,0.0,7.3
2,2015-01-01 18:45:52,2015-01-01 18:58:08,2,3.7,-73.98224639892578,40.75189208984375,1,N,-73.97067260742188,40.77986145019531,1,13.0,0.0,0.5,2.6,0.0,16.4
1,2015-01-01 18:45:52,2015-01-01 18:58:34,1,1.3,-73.98783874511719,40.74940490722656,1,N,-73.98540496826173,40.76336669921875,1,8.7,0.0,0.5,1.9,0.0,11.4
1,2015-01-01 18:45:52,2015-01-01 18:58:32,1,5.4,-73.97632598876955,40.748085021972656,1,N,-74.00994873046875,40.7075080871582,1,17.5,0.0,0.5,1.5,0.0,19.8
1,2015-01-01 18:45:52,2015-01-01 18:53:15,1,2.0,-73.98278045654298,40.77202224731445,1,N,-73.97520446777344,40.7525520324707,1,7.7,1.0,0.5,1.42,0.0,10.92
2,2015-01-01 18:45:52,2015-01-01 18:54:35,1,1.44,-73.95376586914062,40.77516174316406,1,N,-73.96707153320312,40.761268615722656,2,8.0,0.0,0.5,0.0,0.0,8.8
1,2015-01-01 18:45:52,2015-01-01 18:52:02,2,1.5,-73.98162078857422,40.746665954589844,1,N,-73.98458862304686,40.72883224487305,1,7.0,0.0,0.5,1.55,0.0,9.35
2,2015-01-01 18:45:53,2015-01-01 18:51:45,1,1.29,-73.98301696777342,40.73516082763672,1,N,-73.99541473388672,40.721885681152344,1,6.5,0.0,0.5,1.0,0.0,8.3
1,2015-01-01 18:45:53,2015-01-01 18:49:06,2,0.4,-73.97652435302734,40.78220748901367,1,N,-73.97523498535155,40.778480529785156,1,4.0,0.0,0.5,1.0,0.0,5.8
2,2015-01-01 18:45:53,2015-01-01 18:55:22,3,2.22,-73.99141693115234,40.73023986816406,1,N,-73.98426055908203,40.75450134277344,2,9.5,0.0,0.5,0.0,0.0,10.3
2,2015-01-01 18:45:53,2015-01-01 18:55:31,1,1.27,-73.99016571044923,40.751426696777344,1,N,-73.98770904541014,40.76385116577149,1,8.0,0.0,0.5,2.4,0.0,11.2
1,2015-01-01 18:45:53,2015-01-01 18:56:18,1,2.5,-73.9891128540039,40.74790573120117,1,N,-73.96200561523438,40.7676010131836,1,10.0,1.0,0.5,2.35,0.0,14.15
2,2015-01-01 18:45:53,2015-01-01 18:54:35,1,2.06,-73.97128295898438,40.75524139404297,1,N,-73.99446868896483,40.7403564453125,2,8.5,1.0,0.5,0.0,0.0,10.3
1,2015-01-01 18:45:54,2015-01-01 18:58:15,1,2.4,-73.98929595947266,40.7419548034668,1,N,-73.98215484619139,40.76892471313477,2,10.5,0.0,0.5,0.0,0.0,11.3
1,2015-01-01 18:45:54,2015-01-01 18:55:42,4,1.8,-73.98216247558594,40.77177047729492,1,N,-73.9552993774414,40.765769958496094,2,9.0,0.0,0.5,0.0,0.0,9.8
2,2015-01-01 18:45:54,2015-01-01 18:51:08,1,1.47,-73.9912567138672,40.75060272216797,1,N,-74.00274658203125,40.73196029663085,1,6.5,0.0,0.5,1.3,0.0,8.6
2,2015-01-01 18:45:54,2015-01-01 18:55:56,1,2.17,-73.99112701416014,40.71731185913085,1,N,-73.98488616943358,40.74211502075195,1,9.5,0.0,0.5,1.9,0.0,12.2
1,2015-01-01 18:45:54,2015-01-01 18:55:37,1,1.8,-73.98179626464844,40.72827911376953,1,N,-74.00506591796875,40.71902084350585,1,8.2,0.0,0.5,2.7,0.0,11.7
2,2015-01-01 18:45:54,2015-01-01 18:58:44,1,4.25,-74.00518798828125,40.72172927856445,5,N,-74.0670394897461,40.73190689086913,1,80.0,0.0,0.5,24.0,0.0,104.8
2,2015-01-01 18:45:55,2015-01-01 19:05:38,6,11.21,-73.98990631103516,40.72951889038085,1,N,-73.92678070068358,40.86489486694336,1,32.0,0.0,0.5,0.0,0.0,32.8
1,2015-01-01 18:45:55,2015-01-01 18:50:53,1,1.0,-73.95606231689453,40.778465270996094,1,N,-73.9666290283203,40.76984024047852,2,6.0,0.0,0.5,0.0,0.0,6.8
2,2015-01-01 18:45:55,2015-01-01 18:49:52,2,1.0,-73.98645782470702,40.733436584472656,1,N,-73.97882080078125,40.74111557006836,1,5.0,0.0,0.5,1.0,0.0,6.8
2,2015-01-01 18:45:55,2015-01-01 18:57:23,1,1.56,-73.99274444580078,40.753093719482415,1,N,-73.97434997558594,40.75990676879883,2,9.0,1.0,0.5,0.0,0.0,10.8
2,2015-01-01 18:45:55,2015-01-01 18:50:37,5,0.86,-73.95760345458984,40.77925109863281,1,N,-73.96974182128906,40.78636169433594,1,5.5,0.0,0.5,1.1,0.0,7.4
2,2015-01-01 18:45:55,2015-01-01 18:53:52,1,1.09,-74.00037384033203,40.74264907836913,1,N,-73.99044036865234,40.75636672973633,2,7.5,1.0,0.5,0.0,0.0,9.3
2,2015-01-01 18:45:55,2015-01-01 18:50:02,6,1.1,-73.9910659790039,40.750709533691406,1,N,-73.99365234375,40.73761367797852,2,5.5,0.0,0.5,0.0,0.0,6.3
2,2015-01-01 18:45:55,2015-01-01 18:52:51,3,1.63,-73.95974731445312,40.77679061889648,1,N,-73.96990203857422,40.7573471069336,2,8.0,0.0,0.5,0.0,0.0,8.8
1,2015-01-01 18:45:56,2015-01-01 18:56:43,1,4.6,-73.93981170654298,40.79411697387695,1,N,-73.97827911376955,40.74155044555664,2,15.0,0.0,0.5,0.0,0.0,15.8
1,2015-01-01 18:45:56,2015-01-01 18:49:35,1,0.9,-73.9754638671875,40.792156219482415,1,N,-73.97925567626955,40.78160095214844,1,4.7,0.0,0.5,1.1,0.0,6.6
2,2015-01-01 18:45:56,2015-01-01 18:51:13,1,0.83,-73.98212432861328,40.771350860595696,1,N,-73.98281860351562,40.782020568847656,2,5.5,0.0,0.5,0.0,0.0,6.3
2,2015-01-01 18:45:56,2015-01-01 18:51:44,1,1.02,-73.99112701416014,40.737586975097656,1,N,-74.00200653076173,40.72825622558594,1,6.0,0.0,0.5,1.2,0.0,8.0
2,2015-01-01 18:45:57,2015-01-01 18:51:54,1,1.15,-74.0005874633789,40.7275505065918,1,N,-73.9861602783203,40.72624969482422,1,6.5,0.0,0.5,1.62,0.0,8.92
2,2015-01-01 18:45:57,2015-01-01 18:53:48,1,2.77,-73.97290802001955,40.74388122558594,1,N,-73.95211029052734,40.77714157104492,1,10.0,0.0,0.5,2.0,0.0,12.8
2,2015-01-01 18:45:58,2015-01-01 18:56:21,5,3.19,-74.00823211669923,40.71441268920898,1,N,-73.9872817993164,40.74188232421875,2,11.0,0.0,0.5,0.0,0.0,11.8
2,2015-01-01 18:45:58,2015-01-01 18:59:35,1,2.98,-73.99043273925781,40.72883224487305,1,N,-73.976806640625,40.76272201538085,1,12.5,0.0,0.5,1.5,0.0,14.8
1,2015-01-01 18:45:58,2015-01-01 18:59:00,2,1.7,-73.98312377929686,40.75603866577149,1,N,-73.98576354980467,40.7637939453125,2,9.5,0.0,0.5,0.0,0.0,10.3
1,2015-01-01 18:45:58,2015-01-01 18:57:06,3,1.4,-73.9973907470703,40.744850158691406,1,N,-73.9789047241211,40.74518203735352,2,9.0,0.0,0.5,0.0,0.0,9.8
1,2015-01-01 18:45:58,2015-01-01 18:58:00,1,2.1,-74.00460815429686,40.7420310974121,1,N,-73.98551177978516,40.76040267944336,1,10.5,0.0,0.5,2.25,0.0,13.55
1,2015-01-01 18:45:58,2015-01-01 19:03:54,2,2.3,-73.99263763427734,40.75400924682617,1,N,-73.98575592041014,40.7766227722168,2,13.0,0.0,0.5,0.0,0.0,13.8
1,2015-01-01 18:45:58,2015-01-01 18:51:44,3,1.9,-73.95419311523438,40.7663688659668,1,N,-73.97492218017578,40.75324630737305,1,7.5,0.0,0.5,1.0,0.0,9.3
2,2015-01-01 18:45:59,2015-01-01 18:50:26,1,1.52,-74.00865173339844,40.71952438354492,1,N,-74.00634765625,40.73952102661133,2,6.0,0.0,0.5,0.0,0.0,6.8
2,2015-01-01 18:45:59,2015-01-01 18:53:33,2,1.37,-73.98580932617188,40.745113372802734,1,N,-74.00164794921875,40.735706329345696,2,7.5,0.0,0.5,0.0,0.0,8.3
2,2015-01-01 18:45:59,2015-01-01 18:58:22,1,2.76,-73.99113464355469,40.73034286499024,1,N,-73.977294921875,40.76301956176758,1,11.5,0.0,0.5,2.3,0.0,14.6
1,2015-01-01 18:45:59,2015-01-01 18:49:20,1,0.4,-73.98040771484375,40.72159957885742,1,N,-73.9878921508789,40.72283935546875,2,4.5,0.0,0.5,0.0,0.0,5.3
2,2015-01-01 18:45:59,2015-01-01 18:52:06,1,1.15,-74.01762390136719,40.70513153076172,1,N,-74.00183868408203,40.70941925048828,1,6.5,0.0,0.5,1.0,0.0,8.3
