index,osmid,y,x,street_count,highway,ref,geometry
315,42432068,40.7209878,-73.986948,4,traffic_signals,,POINT (-73.986948 40.7209878)
316,42432071,40.7207483,-73.986157,4,traffic_signals,,POINT (-73.986157 40.7207483)
317,42432073,40.7204937,-73.9853164,4,traffic_signals,,POINT (-73.9853164 40.7204937)
318,42432075,40.7202373,-73.9844697,4,traffic_signals,,POINT (-73.9844697 40.7202373)
319,42432078,40.7197245,-73.9827973,4,traffic_signals,,POINT (-73.9827973 40.7197245)
320,42432082,40.7228307,-73.9931529,3,,,POINT (-73.9931529 40.7228307)
321,42432083,40.7224082,-73.9916591,3,traffic_signals,,POINT (-73.9916591 40.7224082)
322,42432085,40.71907,-73.99336,3,traffic_signals,,POINT (-73.99336 40.71907)
323,42432091,40.7163967,-73.9845346,3,,,POINT (-73.9845346 40.7163967)
324,42432094,40.7168982,-73.986194,4,,,POINT (-73.986194 40.7168982)
325,42432095,40.7171547,-73.9870412,4,,,POINT (-73.9870412 40.7171547)
326,42432097,40.717409,-73.987879,4,traffic_signals,,POINT (-73.987879 40.717409)
327,42432099,40.71765,-73.988671,4,traffic_signals,,POINT (-73.988671 40.71765)
328,42432102,40.7178944,-73.9894779,4,,,POINT (-73.9894779 40.7178944)
329,42432103,40.7181237,-73.9902319,4,,,POINT (-73.9902319 40.7181237)
330,42432105,40.7182673,-73.99071,3,traffic_signals,,POINT (-73.99071 40.7182673)
331,42432108,40.7183505,-73.9909824,3,traffic_signals,,POINT (-73.9909824 40.7183505)
332,42432111,40.7188476,-73.9926119,3,traffic_signals,,POINT (-73.9926119 40.7188476)
333,42432127,40.724055,-74.00438,4,traffic_signals,,POINT (-74.00438 40.724055)
334,42432135,40.723682,-74.003635,4,traffic_signals,,POINT (-74.003635 40.723682)
335,42432142,40.7233191,-74.0029712,5,traffic_signals,,POINT (-74.0029712 40.7233191)
336,42432148,40.7229283,-74.0021754,4,traffic_signals,,POINT (-74.0021754 40.7229283)
337,42432152,40.7225511,-74.0014071,4,traffic_signals,,POINT (-74.0014071 40.7225511)
338,42432156,40.7221828,-74.0006571,4,traffic_signals,,POINT (-74.0006571 40.7221828)
339,42432161,40.721421,-73.999031,4,traffic_signals,,POINT (-73.999031 40.721421)
340,42432165,40.721063,-73.998196,4,traffic_signals,,POINT (-73.998196 40.721063)
341,42432171,40.7207098,-73.9973457,3,,,POINT (-73.9973457 40.7207098)
342,42432174,40.7205052,-73.9968362,4,traffic_signals,,POINT (-73.9968362 40.7205052)
343,42432178,40.7201804,-73.9960274,4,traffic_signals,,POINT (-73.9960274 40.7201804)
344,42432181,40.7198711,-73.9952571,4,traffic_signals,,POINT (-73.9952571 40.7198711)
345,42432184,40.7194555,-73.994384,4,traffic_signals,,POINT (-73.994384 40.7194555)
346,42432191,40.7340688,-73.9996618,4,traffic_signals,,POINT (-73.9996618 40.7340688)
347,42432194,40.734688,-73.999973,4,traffic_signals,,POINT (-73.999973 40.734688)
348,42432199,40.7353213,-74.0003548,3,traffic_signals,,POINT (-74.0003548 40.7353213)
349,42432201,40.735926,-74.000722,3,,,POINT (-74.000722 40.735926)
350,42432205,40.737168,-74.001463,3,,,POINT (-74.001463 40.737168)
351,42432208,40.7376609,-74.001755,4,traffic_signals,,POINT (-74.001755 40.7376609)
352,42432211,40.7381296,-74.0020342,3,,,POINT (-74.0020342 40.7381296)
353,42432214,40.739375,-74.0027775,3,traffic_signals,,POINT (-74.0027775 40.739375)
354,42432238,40.7145118,-73.9987971,3,,,POINT (-73.9987971 40.7145118)
355,42432241,40.714995,-73.998866,3,,,POINT (-73.998866 40.714995)
356,42432244,40.7156303,-73.9984926,4,traffic_signals,,POINT (-73.9984926 40.7156303)
357,42432246,40.7168256,-73.9977531,4,traffic_signals,,POINT (-73.9977531 40.7168256)
358,42432250,40.7178782,-73.9971031,4,traffic_signals,,POINT (-73.9971031 40.7178782)
359,42432282,40.7190623,-73.9964715,4,traffic_signals,,POINT (-73.9964715 40.7190623)
360,42432302,40.7216242,-73.9954604,4,traffic_signals,,POINT (-73.9954604 40.7216242)
361,42432305,40.723036,-73.994909,4,traffic_signals,,POINT (-73.994909 40.723036)
362,42432308,40.7247637,-73.9941491,4,traffic_signals,,POINT (-73.9941491 40.7247637)
363,42432438,40.7521404,-73.9797786,4,traffic_signals,,POINT (-73.9797786 40.7521404)
364,42432444,40.7507711,-73.9765292,4,traffic_signals,,POINT (-73.9765292 40.7507711)
365,42432451,40.7501096,-73.9749369,4,traffic_signals,,POINT (-73.9749369 40.7501096)
366,42432458,40.7497424,-73.9740722,3,traffic_signals,,POINT (-73.9740722 40.7497424)
367,42432464,40.7491639,-73.9727006,4,traffic_signals,,POINT (-73.9727006 40.7491639)
368,42432540,40.7484102,-73.9709247,4,,,POINT (-73.9709247 40.7484102)
369,42433260,40.733439,-74.001103,3,,,POINT (-74.001103 40.733439)
370,42433261,40.733843,-74.001205,5,,,POINT (-74.001205 40.733843)
371,42433264,40.734483,-74.001389,4,,,POINT (-74.001389 40.734483)
372,42433269,40.7351323,-74.00158,4,,,POINT (-74.00158 40.7351323)
373,42433272,40.7357626,-74.0017616,3,traffic_signals,,POINT (-74.0017616 40.7357626)
374,42433275,40.7364365,-74.0019538,4,,,POINT (-74.0019538 40.7364365)
375,42433278,40.737066,-74.002136,3,,,POINT (-74.002136 40.737066)
376,42433281,40.732215,-73.998612,4,traffic_signals,,POINT (-73.998612 40.732215)
377,42433282,40.7332427,-74.0007095,3,,,POINT (-74.0007095 40.7332427)
378,42433286,40.733706,-74.001613,3,,,POINT (-74.001613 40.733706)
379,42433292,40.729978,-73.994064,4,,,POINT (-73.994064 40.729978)
380,42433295,40.73035,-73.994822,4,,,POINT (-73.994822 40.73035)
381,42433298,40.7307232,-73.9955715,4,traffic_signals,,POINT (-73.9955715 40.7307232)
382,42433354,40.7318592,-73.9966451,3,,,POINT (-73.9966451 40.7318592)
383,42433356,40.731209,-73.995119,3,,,POINT (-73.995119 40.731209)
384,42433537,40.7134688,-73.9972984,4,traffic_signals,,POINT (-73.9972984 40.7134688)
385,42433539,40.7136968,-73.9945593,4,traffic_signals,,POINT (-73.9945593 40.7136968)
386,42433542,40.7137475,-73.9939452,5,traffic_signals,,POINT (-73.9939452 40.7137475)
387,42433543,40.7138283,-73.9929765,3,,,POINT (-73.9929765 40.7138283)
388,42433545,40.713869,-73.9924861,4,traffic_signals,,POINT (-73.9924861 40.713869)
389,42433550,40.7141849,-73.9886961,3,traffic_signals,,POINT (-73.9886961 40.7141849)
390,42433551,40.714317,-73.9871695,4,traffic_signals,,POINT (-73.9871695 40.714317)
391,42433553,40.7144708,-73.9853265,3,,,POINT (-73.9853265 40.7144708)
392,42433554,40.7145093,-73.9847081,4,traffic_signals,,POINT (-73.9847081 40.7145093)
393,42433573,40.7208693,-74.0039188,3,traffic_signals,,POINT (-74.0039188 40.7208693)
394,42433574,40.721995,-74.002971,4,traffic_signals,,POINT (-74.002971 40.721995)
395,42433577,40.724166,-74.001127,4,traffic_signals,,POINT (-74.001127 40.724166)
396,42433578,40.725382,-74.000101,4,,,POINT (-74.000101 40.725382)
397,42433581,40.7266087,-73.9990701,4,,,POINT (-73.9990701 40.7266087)
398,42433587,40.7295629,-73.9965691,3,traffic_signals,,POINT (-73.9965691 40.7295629)
399,42433604,40.7509597,-73.9827265,4,traffic_signals,,POINT (-73.9827265 40.7509597)
400,42433821,40.7329507,-74.0018089,3,,,POINT (-74.0018089 40.7329507)
401,42433822,40.7333766,-74.0025813,5,traffic_signals,,POINT (-74.0025813 40.7333766)
402,42434090,40.752379,-73.970341,4,traffic_signals,,POINT (-73.970341 40.752379)
403,42434140,40.7295552,-73.9899044,4,traffic_signals,,POINT (-73.9899044 40.7295552)
404,42434142,40.7286043,-73.9876651,4,traffic_signals,,POINT (-73.9876651 40.7286043)
405,42434148,40.726666,-73.98309,3,traffic_signals,,POINT (-73.98309 40.726666)
406,42434196,40.72894,-73.9903444,3,traffic_signals,,POINT (-73.9903444 40.72894)
407,42434197,40.7287055,-73.9897979,3,,,POINT (-73.9897979 40.7287055)
408,42434201,40.7279851,-73.9881196,4,traffic_signals,,POINT (-73.9881196 40.7279851)
409,42434205,40.726988,-73.985753,4,traffic_signals,,POINT (-73.985753 40.726988)
410,42434215,40.7260512,-73.9835308,4,traffic_signals,,POINT (-73.9835308 40.7260512)
411,42434226,40.725073,-73.981211,4,traffic_signals,,POINT (-73.981211 40.725073)
412,42434233,40.7240764,-73.9788469,4,traffic_signals,,POINT (-73.9788469 40.7240764)
413,42434237,40.723078,-73.976477,3,,,POINT (-73.976477 40.723078)
414,42434268,40.7408858,-73.9900833,4,traffic_signals,,POINT (-73.9900833 40.7408858)
415,42434270,40.7434315,-73.9961302,4,traffic_signals,,POINT (-73.9961302 40.7434315)
416,42434271,40.74463,-73.9989693,4,traffic_signals,,POINT (-73.9989693 40.74463)
417,42434279,40.7458555,-74.0018592,4,traffic_signals,,POINT (-74.0018592 40.7458555)
418,42434285,40.747023,-74.004653,4,traffic_signals,,POINT (-74.004653 40.747023)
419,42434352,40.7339642,-73.988777,3,traffic_signals,,POINT (-73.988777 40.7339642)
420,42434354,40.7352924,-73.9878179,4,traffic_signals,,POINT (-73.9878179 40.7352924)
421,42434355,40.7358767,-73.9873953,4,traffic_signals,,POINT (-73.9873953 40.7358767)
422,42434357,40.7364685,-73.9869673,4,traffic_signals,,POINT (-73.9869673 40.7364685)
423,42434358,40.7370531,-73.9865444,3,traffic_signals,,POINT (-73.9865444 40.7370531)
424,42434360,40.7376394,-73.9861204,3,traffic_signals,,POINT (-73.9861204 40.7376394)
425,42434465,40.7513227,-73.9991493,3,,,POINT (-73.9991493 40.7513227)
426,42434800,40.7440672,-73.9877451,4,traffic_signals,,POINT (-73.9877451 40.7440672)
427,42434807,40.746618,-73.993813,4,traffic_signals,,POINT (-73.993813 40.746618)
428,42434810,40.7478363,-73.9966345,3,traffic_signals,,POINT (-73.9966345 40.7478363)
429,42434821,40.7502203,-74.0023198,4,traffic_signals,,POINT (-74.0023198 40.7502203)
430,42434827,40.7523993,-74.0075552,3,,,POINT (-74.0075552 40.7523993)
431,42434839,40.7203782,-74.0059661,3,,,POINT (-74.0059661 40.7203782)
432,42434842,40.7204244,-74.0064195,3,,,POINT (-74.0064195 40.7204244)
433,42434845,40.7204501,-74.006671,4,traffic_signals,,POINT (-74.006671 40.7204501)
434,42434855,40.7200755,-74.0056591,3,,,POINT (-74.0056591 40.7200755)
435,42434871,40.7207656,-74.0100069,3,traffic_signals,,POINT (-74.0100069 40.7207656)
436,42434946,40.7491045,-73.9840705,4,traffic_signals,,POINT (-73.9840705 40.7491045)
437,42434948,40.7484303,-73.9824775,4,traffic_signals,,POINT (-73.9824775 40.7484303)
438,42434951,40.7477119,-73.9807576,4,traffic_signals,,POINT (-73.9807576 40.7477119)
439,42434954,40.7470714,-73.9792242,4,traffic_signals,,POINT (-73.9792242 40.7470714)
440,42434959,40.7463979,-73.9776393,4,traffic_signals,,POINT (-73.9776393 40.7463979)
441,42434962,40.746037,-73.9767892,4,traffic_signals,,POINT (-73.9767892 40.746037)
442,42434965,40.7454591,-73.9754076,4,traffic_signals,,POINT (-73.9754076 40.7454591)
443,42434969,40.7451792,-73.974743,4,traffic_signals,,POINT (-73.974743 40.7451792)
444,42434974,40.7444485,-73.973027,4,traffic_signals,,POINT (-73.973027 40.7444485)
445,42435420,40.748469,-73.992463,4,traffic_signals,,POINT (-73.992463 40.748469)
446,42435422,40.749101,-73.992006,4,traffic_signals,,POINT (-73.992006 40.749101)
447,42435435,40.714465,-73.9995899,3,,,POINT (-73.9995899 40.714465)
448,42435451,40.7171195,-73.9985963,4,traffic_signals,,POINT (-73.9985963 40.7171195)
449,42435456,40.7181633,-73.9979382,4,traffic_signals,,POINT (-73.9979382 40.7181633)
450,42435470,40.7193363,-73.9972995,4,traffic_signals,,POINT (-73.9972995 40.7193363)
451,42435477,40.7233679,-73.9957075,4,traffic_signals,,POINT (-73.9957075 40.7233679)
452,42435491,40.7250181,-73.9948703,4,traffic_signals,,POINT (-73.9948703 40.7250181)
453,42435534,40.7169484,-73.9842451,4,traffic_signals,,POINT (-73.9842451 40.7169484)
454,42435538,40.7164371,-73.9825651,4,,,POINT (-73.9825651 40.7164371)
455,42435541,40.7161801,-73.9817219,3,,,POINT (-73.9817219 40.7161801)
456,42435544,40.7159233,-73.9808785,4,,,POINT (-73.9808785 40.7159233)
457,42435550,40.7154169,-73.9792153,4,traffic_signals,,POINT (-73.9792153 40.7154169)
458,42435553,40.7151586,-73.9783672,3,,,POINT (-73.9783672 40.7151586)
459,42435556,40.7148601,-73.977594,3,,,POINT (-73.977594 40.7148601)
460,42435578,40.7375429,-74.0047793,4,traffic_signals,,POINT (-74.0047793 40.7375429)
461,42435581,40.7381289,-74.0041378,4,traffic_signals,,POINT (-74.0041378 40.7381289)
462,42435596,40.7397428,-74.0024948,4,traffic_signals,,POINT (-74.0024948 40.7397428)
463,42435598,40.7404441,-74.0019879,4,traffic_signals,,POINT (-74.0019879 40.7404441)
464,42435599,40.74108,-74.001555,4,traffic_signals,,POINT (-74.001555 40.74108)
465,42435603,40.7416736,-74.0011226,4,traffic_signals,,POINT (-74.0011226 40.7416736)
466,42435610,40.7428467,-74.0002679,4,traffic_signals,,POINT (-74.0002679 40.7428467)
467,42435624,40.7453054,-73.998472,4,traffic_signals,,POINT (-73.998472 40.7453054)
468,42435629,40.74658,-73.9975495,4,traffic_signals,,POINT (-73.9975495 40.74658)
469,42435632,40.7471981,-73.9970994,4,traffic_signals,,POINT (-73.9970994 40.7471981)
470,42435633,40.748435,-73.996192,4,traffic_signals,,POINT (-73.996192 40.748435)
471,42435642,40.751532,-73.9939428,3,traffic_signals,,POINT (-73.9939428 40.751532)
472,42435644,40.7521986,-73.993458,4,traffic_signals,,POINT (-73.993458 40.7521986)
473,42435910,40.7128003,-73.9971151,4,traffic_signals,,POINT (-73.9971151 40.7128003)
474,42435916,40.7130204,-73.9944589,4,traffic_signals,,POINT (-73.9944589 40.7130204)
475,42435920,40.7130899,-73.9936201,3,,,POINT (-73.9936201 40.7130899)
476,42435922,40.7131922,-73.9923867,4,traffic_signals,,POINT (-73.9923867 40.7131922)
477,42435923,40.7133803,-73.9901247,4,,,POINT (-73.9901247 40.7133803)
478,42435925,40.7135073,-73.9885984,4,,,POINT (-73.9885984 40.7135073)
479,42435928,40.7136336,-73.9870806,4,,,POINT (-73.9870806 40.7136336)
480,42435931,40.7138032,-73.9850499,4,traffic_signals,,POINT (-73.9850499 40.7138032)
481,42436014,40.7232849,-74.0080097,4,,,POINT (-74.0080097 40.7232849)
482,42436017,40.7234416,-74.0095375,4,,,POINT (-74.0095375 40.7234416)
483,42436021,40.7235239,-74.0103391,4,,,POINT (-74.0103391 40.7235239)
484,42436024,40.7236291,-74.0113646,3,traffic_signals,,POINT (-74.0113646 40.7236291)
485,42436050,40.7181153,-74.0104958,3,,,POINT (-74.0104958 40.7181153)
486,42436055,40.7194446,-74.0102387,3,,,POINT (-74.0102387 40.7194446)
487,42436056,40.7201244,-74.0101194,4,traffic_signals,,POINT (-74.0101194 40.7201244)
488,42436060,40.721468,-74.0098818,4,traffic_signals,,POINT (-74.0098818 40.721468)
489,42436064,40.7221396,-74.0097659,4,traffic_signals,,POINT (-74.0097659 40.7221396)
490,42436069,40.7227945,-74.009651,4,,,POINT (-74.009651 40.7227945)
491,42436073,40.7241027,-74.0094239,4,,,POINT (-74.0094239 40.7241027)
492,42436083,40.7247725,-74.0092994,4,traffic_signals,,POINT (-74.0092994 40.7247725)
493,42436088,40.7260025,-74.0090917,4,traffic_signals,,POINT (-74.0090917 40.7260025)
494,42436093,40.726746,-74.008967,3,,,POINT (-74.008967 40.726746)
495,42436097,40.72747,-74.008845,3,,,POINT (-74.008845 40.72747)
496,42436100,40.728195,-74.008724,3,,,POINT (-74.008724 40.728195)
497,42436109,40.7289084,-74.0085943,4,traffic_signals,,POINT (-74.0085943 40.7289084)
498,42436115,40.7296297,-74.0083997,4,,,POINT (-74.0083997 40.7296297)
499,42436119,40.730343,-74.008207,4,,,POINT (-74.008207 40.730343)
500,42436122,40.7310668,-74.008009,4,,,POINT (-74.008009 40.7310668)
501,42436126,40.7317805,-74.0078076,4,stop,,POINT (-74.0078076 40.7317805)
502,42436129,40.7328706,-74.0075146,4,traffic_signals,,POINT (-74.0075146 40.7328706)
503,42436134,40.733588,-74.007344,4,traffic_signals,,POINT (-74.007344 40.733588)
504,42436135,40.734296,-74.007162,4,,,POINT (-74.007162 40.734296)
505,42436139,40.7349954,-74.0069783,4,,,POINT (-74.0069783 40.7349954)
506,42436142,40.7357317,-74.006801,4,,,POINT (-74.006801 40.7357317)
507,42436146,40.7364224,-74.0066187,4,,,POINT (-74.0066187 40.7364224)
508,42436149,40.736957,-74.006498,4,traffic_signals,,POINT (-74.006498 40.736957)
509,42436152,40.73755,-74.006487,4,traffic_signals,,POINT (-74.006487 40.73755)
510,42436155,40.7381422,-74.00647,4,stop,,POINT (-74.00647 40.7381422)
511,42436159,40.7394004,-74.0064595,4,,,POINT (-74.0064595 40.7394004)
512,42436308,40.7213301,-74.0083433,3,traffic_signals,,POINT (-74.0083433 40.7213301)
513,42436313,40.7215308,-74.0106804,3,,,POINT (-74.0106804 40.7215308)
514,42436316,40.7216343,-74.0117703,3,traffic_signals,,POINT (-74.0117703 40.7216343)
515,42436322,40.7161935,-74.0091994,3,traffic_signals,,POINT (-74.0091994 40.7161935)
516,42436326,40.7179347,-74.0089396,3,traffic_signals,,POINT (-74.0089396 40.7179347)
517,42436327,40.7182739,-74.0088803,3,,,POINT (-74.0088803 40.7182739)
518,42436330,40.718642,-74.008819,3,,,POINT (-74.008819 40.718642)
519,42436333,40.719029,-74.008747,3,,,POINT (-74.008747 40.719029)
520,42436335,40.719296,-74.008699,4,traffic_signals,,POINT (-74.008699 40.719296)
521,42436336,40.7199664,-74.0085815,4,traffic_signals,,POINT (-74.0085815 40.7199664)
522,42436340,40.7226441,-74.0081187,3,traffic_signals,,POINT (-74.0081187 40.7226441)
523,42436353,40.725192,-74.007669,3,traffic_signals,,POINT (-74.007669 40.725192)
524,42436355,40.7258538,-74.0075547,4,traffic_signals,,POINT (-74.0075547 40.7258538)
525,42436359,40.7266017,-74.0074309,4,traffic_signals,,POINT (-74.0074309 40.7266017)
526,42436364,40.7273286,-74.0073112,4,traffic_signals,,POINT (-74.0073112 40.7273286)
527,42436369,40.728049,-74.0071926,4,traffic_signals,,POINT (-74.0071926 40.728049)
528,42436371,40.7287662,-74.0070745,4,traffic_signals,,POINT (-74.0070745 40.7287662)
529,42436374,40.7294927,-74.0069526,4,traffic_signals,,POINT (-74.0069526 40.7294927)
530,42436377,40.7302239,-74.0068382,4,traffic_signals,,POINT (-74.0068382 40.7302239)
531,42436381,40.7309445,-74.006721,4,traffic_signals,,POINT (-74.006721 40.7309445)
532,42436384,40.73167,-74.0066039,4,traffic_signals,,POINT (-74.0066039 40.73167)
533,42436390,40.732425,-74.0064889,3,traffic_signals,,POINT (-74.0064889 40.732425)
534,42436393,40.733055,-74.0063829,4,traffic_signals,,POINT (-74.0063829 40.733055)
535,42436396,40.7337434,-74.0062788,4,traffic_signals,,POINT (-74.0062788 40.7337434)
536,42436400,40.734439,-74.0061609,4,traffic_signals,,POINT (-74.0061609 40.734439)
537,42436404,40.735133,-74.0060475,4,traffic_signals,,POINT (-74.0060475 40.735133)
538,42436407,40.735846,-74.0059318,4,traffic_signals,,POINT (-74.0059318 40.735846)
539,42436411,40.7365313,-74.0058168,3,traffic_signals,,POINT (-74.0058168 40.7365313)
540,42436414,40.7372197,-74.0057682,3,,,POINT (-74.0057682 40.7372197)
541,42436423,40.7375527,-74.0057088,4,traffic_signals,,POINT (-74.0057088 40.7375527)
542,42436427,40.7381397,-74.00561,4,traffic_signals,,POINT (-74.00561 40.7381397)
543,42436431,40.7394127,-74.0054071,4,traffic_signals,,POINT (-74.0054071 40.7394127)
544,42436439,40.740847,-74.005128,4,traffic_signals,,POINT (-74.005128 40.740847)
545,42436567,40.7250234,-74.0058148,3,traffic_signals,,POINT (-74.0058148 40.7250234)
546,42436575,40.7415447,-73.9875061,3,traffic_signals,,POINT (-73.9875061 40.7415447)
547,42436578,40.7408251,-73.9858246,4,traffic_signals,,POINT (-73.9858246 40.7408251)
548,42436582,40.7401675,-73.9842643,4,traffic_signals,,POINT (-73.9842643 40.7401675)
549,42436586,40.7394963,-73.9826645,4,traffic_signals,,POINT (-73.9826645 40.7394963)
550,42436590,40.7385557,-73.9804284,4,traffic_signals,,POINT (-73.9804284 40.7385557)
551,42436598,40.7375593,-73.9780485,3,traffic_signals,,POINT (-73.9780485 40.7375593)
552,42436746,40.7446313,-73.9852432,4,traffic_signals,,POINT (-73.9852432 40.7446313)
553,42436748,40.7439234,-73.9835616,4,traffic_signals,,POINT (-73.9835616 40.7439234)
554,42436751,40.7432627,-73.982007,4,traffic_signals,,POINT (-73.982007 40.7432627)
555,42436753,40.7425925,-73.9804107,4,traffic_signals,,POINT (-73.9804107 40.7425925)
556,42436754,40.7416506,-73.9781701,4,traffic_signals,,POINT (-73.9781701 40.7416506)
557,42436756,40.7406465,-73.9757944,4,traffic_signals,,POINT (-73.9757944 40.7406465)
558,42436763,40.7227332,-74.0044383,4,,,POINT (-74.0044383 40.7227332)
559,42436770,40.723449,-74.00383,4,traffic_signals,,POINT (-74.00383 40.723449)
560,42436779,40.72488,-74.002619,3,traffic_signals,,POINT (-74.002619 40.72488)
561,42436784,40.7261202,-74.0015958,4,traffic_signals,,POINT (-74.0015958 40.7261202)
562,42436788,40.7273529,-74.0005803,4,traffic_signals,,POINT (-74.0005803 40.7273529)
563,42436793,40.729686,-73.9986042,4,traffic_signals,,POINT (-73.9986042 40.729686)
564,42436796,40.7302877,-73.9980696,3,,,POINT (-73.9980696 40.7302877)
565,42436848,40.730246,-74.00102,3,,,POINT (-74.00102 40.730246)
566,42436856,40.7339701,-74.0003713,3,,,POINT (-74.0003713 40.7339701)
567,42436894,40.7326715,-74.0086061,4,traffic_signals,,POINT (-74.0086061 40.7326715)
568,42436899,40.7324705,-74.0098682,3,,,POINT (-74.0098682 40.7324705)
569,42436903,40.7324182,-74.0102359,3,traffic_signals,,POINT (-74.0102359 40.7324182)
570,42436935,40.7345291,-73.9922554,4,traffic_signals,,POINT (-73.9922554 40.7345291)
571,42436939,40.7335229,-73.9898448,4,traffic_signals,,POINT (-73.9898448 40.7335229)
572,42436941,40.7326041,-73.9876833,4,traffic_signals,,POINT (-73.9876833 40.7326041)
573,42436942,40.731658,-73.985444,4,traffic_signals,,POINT (-73.985444 40.731658)
574,42436943,40.7306534,-73.9830644,4,traffic_signals,,POINT (-73.9830644 40.7306534)
575,42436944,40.729725,-73.980858,4,traffic_signals,,POINT (-73.980858 40.729725)
576,42436947,40.728746,-73.978536,4,traffic_signals,,POINT (-73.978536 40.728746)
577,42436949,40.7282532,-73.9773526,1,turning_circle,,POINT (-73.9773526 40.7282532)
578,42436957,40.7277545,-73.9761797,3,traffic_signals,,POINT (-73.9761797 40.7277545)
579,42436968,40.7288513,-74.0052872,3,,,POINT (-74.0052872 40.7288513)
580,42437018,40.7359584,-73.9893863,4,traffic_signals,,POINT (-73.9893863 40.7359584)
581,42437021,40.7365293,-73.9889596,4,traffic_signals,,POINT (-73.9889596 40.7365293)
582,42437067,40.7185765,-73.9833967,4,traffic_signals,,POINT (-73.9833967 40.7185765)
583,42437071,40.7188259,-73.9842294,3,,,POINT (-73.9842294 40.7188259)
584,42437074,40.7190825,-73.9850756,4,traffic_signals,,POINT (-73.9850756 40.7190825)
585,42437078,40.7193368,-73.9859139,4,traffic_signals,,POINT (-73.9859139 40.7193368)
586,42437082,40.7195914,-73.9867535,4,traffic_signals,,POINT (-73.9867535 40.7195914)
587,42437084,40.7198312,-73.9875441,4,traffic_signals,,POINT (-73.9875441 40.7198312)
588,42437096,40.7200786,-73.9883599,4,stop,,POINT (-73.9883599 40.7200786)
589,42437106,40.7203066,-73.9891119,4,,,POINT (-73.9891119 40.7203066)
590,42437108,40.7204582,-73.9896132,4,traffic_signals,,POINT (-73.9896132 40.7204582)
591,42437109,40.7205303,-73.9898501,4,traffic_signals,,POINT (-73.9898501 40.7205303)
592,42437111,40.7210302,-73.9914809,3,,,POINT (-73.9914809 40.7210302)
593,42437113,40.721248,-73.992237,3,traffic_signals,,POINT (-73.992237 40.721248)
594,42437114,40.7216409,-73.9935815,3,traffic_signals,,POINT (-73.9935815 40.7216409)
595,42437118,40.7175542,-73.9799952,3,traffic_signals,,POINT (-73.9799952 40.7175542)
