index,osmid,y,x,highway,street_count,ref,geometry
3605,42479254,40.722636,-73.954183,,3,,POINT (-73.954183 40.722636)
3606,42479268,40.7229256,-73.9533185,,3,,POINT (-73.9533185 40.7229256)
3607,42479273,40.7232026,-73.9524918,,3,,POINT (-73.9524918 40.7232026)
3608,42479277,40.7234878,-73.9516433,traffic_signals,5,,POINT (-73.9516433 40.7234878)
3609,42479281,40.723772,-73.950788,traffic_signals,4,,POINT (-73.950788 40.723772)
3610,42479283,40.724056,-73.949924,traffic_signals,4,,POINT (-73.949924 40.724056)
3611,42479286,40.724336,-73.949083,traffic_signals,4,,POINT (-73.949083 40.724336)
3612,42479294,40.724885,-73.947425,,4,,POINT (-73.947425 40.724885)
3613,42479299,40.7254246,-73.9457675,,3,,POINT (-73.9457675 40.7254246)
3614,42479372,40.7255309,-73.9454318,traffic_signals,4,,POINT (-73.9454318 40.7255309)
3615,42479378,40.725708,-73.943569,,3,,POINT (-73.943569 40.725708)
3616,42479382,40.725793,-73.942636,traffic_signals,4,,POINT (-73.942636 40.725793)
3617,42479388,40.725882,-73.941687,traffic_signals,4,,POINT (-73.941687 40.725882)
3618,42479397,40.725973,-73.940738,,4,,POINT (-73.940738 40.725973)
3619,42479402,40.726062,-73.939805,,4,,POINT (-73.939805 40.726062)
3620,42479403,40.726151,-73.938876,,4,,POINT (-73.938876 40.726151)
3621,42479405,40.726327,-73.93701,,4,,POINT (-73.93701 40.726327)
3622,42479406,40.7264162,-73.9360815,,3,,POINT (-73.9360815 40.7264162)
3623,42479465,40.704345,-73.984583,,2,,POINT (-73.984583 40.704345)
3624,42479500,40.7000382,-73.9360849,,3,,POINT (-73.9360849 40.7000382)
3625,42479505,40.700467,-73.9345242,stop,4,,POINT (-73.9345242 40.700467)
3626,42479511,40.7008635,-73.9331617,traffic_signals,4,,POINT (-73.9331617 40.7008635)
3627,42479515,40.702002,-73.932044,traffic_signals,4,,POINT (-73.932044 40.702002)
3628,42479524,40.703473,-73.930594,,4,,POINT (-73.930594 40.703473)
3629,42479528,40.7041988,-73.9300554,,3,,POINT (-73.9300554 40.7041988)
3630,42480055,40.719521,-73.960434,traffic_signals,4,,POINT (-73.960434 40.719521)
3631,42480062,40.718636,-73.959009,stop,4,,POINT (-73.959009 40.718636)
3632,42480066,40.717835,-73.957725,traffic_signals,4,,POINT (-73.957725 40.717835)
3633,42480069,40.717032,-73.956439,traffic_signals,4,,POINT (-73.956439 40.717032)
3634,42480071,40.716252,-73.955186,traffic_signals,4,,POINT (-73.955186 40.716252)
3635,42480075,40.715433,-73.953865,stop,4,,POINT (-73.953865 40.715433)
3636,42480086,40.7088858,-73.9592632,traffic_signals,4,,POINT (-73.9592632 40.7088858)
3637,42480088,40.7095541,-73.9588604,traffic_signals,4,,POINT (-73.9588604 40.7095541)
3638,42480096,40.711609,-73.957535,,4,,POINT (-73.957535 40.711609)
3639,42480099,40.712239,-73.957136,,4,,POINT (-73.957136 40.712239)
3640,42480109,40.712756,-73.95681,traffic_signals,4,,POINT (-73.95681 40.712756)
3641,42480117,40.713399,-73.956402,,4,,POINT (-73.956402 40.713399)
3642,42480120,40.7141005,-73.9559948,traffic_signals,3,,POINT (-73.9559948 40.7141005)
3643,42480130,40.7165454,-73.952678,,3,,POINT (-73.952678 40.7165454)
3644,42480132,40.715987,-73.953272,stop,4,,POINT (-73.953272 40.715987)
3645,42480139,40.71488,-73.95446,,4,,POINT (-73.95446 40.71488)
3646,42480143,40.714334,-73.9550508,stop,3,,POINT (-73.9550508 40.714334)
3647,42480149,40.7140732,-73.9552522,traffic_signals,3,,POINT (-73.9552522 40.7140732)
3648,42480566,40.693036,-73.984292,stop,3,,POINT (-73.984292 40.693036)
3649,42480569,40.6930502,-73.9852301,stop,3,,POINT (-73.9852301 40.6930502)
3650,42480571,40.693088,-73.986226,stop,3,,POINT (-73.986226 40.693088)
3651,42481022,40.6997133,-73.9804642,traffic_signals,5,,POINT (-73.9804642 40.6997133)
3652,42481025,40.6982532,-73.9805619,traffic_signals,4,,POINT (-73.9805619 40.6982532)
3653,42481037,40.6974407,-73.9805168,traffic_signals,3,,POINT (-73.9805168 40.6974407)
3654,42481529,40.699405,-73.95337,traffic_signals,4,,POINT (-73.95337 40.699405)
3655,42481534,40.6950083,-73.9524897,traffic_signals,4,,POINT (-73.9524897 40.6950083)
3656,42481537,40.694263,-73.952341,,3,,POINT (-73.952341 40.694263)
3657,42481546,40.692063,-73.951902,traffic_signals,3,,POINT (-73.951902 40.692063)
3658,42481550,40.69133,-73.951757,traffic_signals,4,,POINT (-73.951757 40.69133)
3659,42481555,40.690597,-73.951612,traffic_signals,4,,POINT (-73.951612 40.690597)
3660,42481558,40.689864,-73.951464,traffic_signals,4,,POINT (-73.951464 40.689864)
3661,42481888,40.6950251,-73.9889427,traffic_signals,3,,POINT (-73.9889427 40.6950251)
3662,42481889,40.6949665,-73.987162,traffic_signals,4,,POINT (-73.987162 40.6949665)
3663,42481908,40.6948142,-73.983264,,4,,POINT (-73.983264 40.6948142)
3664,42481921,40.71206,-73.9527187,,4,,POINT (-73.9527187 40.71206)
3665,42481931,40.7114972,-73.9511995,,3,,POINT (-73.9511995 40.7114972)
3666,42481938,40.7139579,-73.9579286,,3,,POINT (-73.9579286 40.7139579)
3667,42481992,40.6897638,-74.000792,,1,,POINT (-74.000792 40.6897638)
3668,42481993,40.6896492,-74.0004453,traffic_signals,4,,POINT (-74.0004453 40.6896492)
3669,42482032,40.7002632,-73.96128,,3,,POINT (-73.96128 40.7002632)
3670,42482034,40.700792,-73.9605,traffic_signals,4,,POINT (-73.9605 40.700792)
3671,42482037,40.701953,-73.958689,traffic_signals,4,,POINT (-73.958689 40.701953)
3672,42482039,40.703075,-73.956985,traffic_signals,4,,POINT (-73.956985 40.703075)
3673,42482042,40.704312,-73.955074,traffic_signals,4,,POINT (-73.955074 40.704312)
3674,42482044,40.705544,-73.953163,traffic_signals,4,,POINT (-73.953163 40.705544)
3675,42482048,40.7063412,-73.9519043,traffic_signals,4,,POINT (-73.9519043 40.7063412)
3676,42482165,40.706568,-73.957597,traffic_signals,4,,POINT (-73.957597 40.706568)
3677,42482168,40.706003,-73.956967,traffic_signals,4,,POINT (-73.956967 40.706003)
3678,42482174,40.705439,-73.956337,traffic_signals,4,,POINT (-73.956337 40.705439)
3679,42482178,40.704876,-73.955704,traffic_signals,4,,POINT (-73.955704 40.704876)
3680,42482183,40.703747,-73.954442,traffic_signals,4,,POINT (-73.954442 40.703747)
3681,42482192,40.702617,-73.953181,traffic_signals,4,,POINT (-73.953181 40.702617)
3682,42482198,40.702051,-73.952551,traffic_signals,4,,POINT (-73.952551 40.702051)
3683,42482202,40.7014945,-73.9519151,traffic_signals,4,,POINT (-73.9519151 40.7014945)
3684,42482207,40.7004568,-73.9507809,traffic_signals,4,,POINT (-73.9507809 40.7004568)
3685,42482215,40.699791,-73.950091,traffic_signals,6,,POINT (-73.950091 40.699791)
3686,42482220,40.69831,-73.949788,traffic_signals,3,,POINT (-73.949788 40.69831)
3687,42482222,40.696847,-73.9495,traffic_signals,3,,POINT (-73.9495 40.696847)
3688,42482223,40.696121,-73.949356,traffic_signals,3,,POINT (-73.949356 40.696121)
3689,42482227,40.6953757,-73.9492072,traffic_signals,4,,POINT (-73.9492072 40.6953757)
3690,42482231,40.694637,-73.94906,traffic_signals,4,,POINT (-73.94906 40.694637)
3691,42482234,40.693905,-73.948914,traffic_signals,4,,POINT (-73.948914 40.693905)
3692,42482236,40.69244,-73.948622,traffic_signals,4,,POINT (-73.948622 40.69244)
3693,42482240,40.691707,-73.948476,traffic_signals,4,,POINT (-73.948476 40.691707)
3694,42482246,40.690974,-73.948331,traffic_signals,4,,POINT (-73.948331 40.690974)
3695,42482253,40.690242,-73.948185,traffic_signals,4,,POINT (-73.948185 40.690242)
3696,42482398,40.7140738,-73.95434,traffic_signals,3,,POINT (-73.95434 40.7140738)
3697,42482403,40.712266,-73.955476,,3,,POINT (-73.955476 40.712266)
3698,42482410,40.711752,-73.955797,,3,,POINT (-73.955797 40.711752)
3699,42482417,40.711113,-73.956199,,3,,POINT (-73.956199 40.711113)
3700,42482424,40.7097744,-73.9570586,traffic_signals,4,,POINT (-73.9570586 40.7097744)
3701,42482429,40.70908,-73.957488,traffic_signals,4,,POINT (-73.957488 40.70908)
3702,42482433,40.7084171,-73.9578957,traffic_signals,4,,POINT (-73.9578957 40.7084171)
3703,42482458,40.721181,-73.958648,stop,4,,POINT (-73.958648 40.721181)
3704,42482461,40.720293,-73.957225,,4,,POINT (-73.957225 40.720293)
3705,42482465,40.719493,-73.955942,traffic_signals,4,,POINT (-73.955942 40.719493)
3706,42482469,40.718694,-73.954655,traffic_signals,4,,POINT (-73.954655 40.718694)
3707,42482473,40.717911,-73.953398,traffic_signals,4,,POINT (-73.953398 40.717911)
3708,42482474,40.7172313,-73.952147,,3,,POINT (-73.952147 40.7172313)
3709,42482552,40.697682,-73.987022,traffic_signals,3,,POINT (-73.987022 40.697682)
3710,42482553,40.6976573,-73.9859906,,3,,POINT (-73.9859906 40.6976573)
3711,42482557,40.6976244,-73.9851781,,5,,POINT (-73.9851781 40.6976244)
3712,42482561,40.6976166,-73.9849727,,4,,POINT (-73.9849727 40.6976166)
3713,42482564,40.6975813,-73.9840472,,4,,POINT (-73.9840472 40.6975813)
3714,42482569,40.6975374,-73.9830969,traffic_signals,4,,POINT (-73.9830969 40.6975374)
3715,42483438,40.7021313,-73.9925816,traffic_signals,4,,POINT (-73.9925816 40.7021313)
3716,42483440,40.7017567,-73.992776,,4,,POINT (-73.992776 40.7017567)
3717,42483450,40.7011345,-73.9930486,stop,4,,POINT (-73.9930486 40.7011345)
3718,42483453,40.7004856,-73.9933589,traffic_signals,4,,POINT (-73.9933589 40.7004856)
3719,42483455,40.6998347,-73.9936701,,4,,POINT (-73.9936701 40.6998347)
3720,42483461,40.6991851,-73.9939808,,4,,POINT (-73.9939808 40.6991851)
3721,42483466,40.6985344,-73.9942919,,4,,POINT (-73.9942919 40.6985344)
3722,42483468,40.6978919,-73.9945992,traffic_signals,4,,POINT (-73.9945992 40.6978919)
3723,42483469,40.6963744,-73.9953127,,3,,POINT (-73.9953127 40.6963744)
3724,42483473,40.6952262,-73.9958526,traffic_signals,4,,POINT (-73.9958526 40.6952262)
3725,42483475,40.6945587,-73.9961651,,4,,POINT (-73.9961651 40.6945587)
3726,42483487,40.6934439,-73.9967132,traffic_signals,4,,POINT (-73.9967132 40.6934439)
3727,42483496,40.6918504,-73.997488,traffic_signals,4,,POINT (-73.997488 40.6918504)
3728,42483504,40.6911866,-73.997784,traffic_signals,5,,POINT (-73.997784 40.6911866)
3729,42483514,40.6898602,-73.9984104,,3,,POINT (-73.9984104 40.6898602)
3730,42483640,40.698097,-73.99271,,3,,POINT (-73.99271 40.698097)
3731,42483950,40.6988428,-73.9732481,,4,,POINT (-73.9732481 40.6988428)
3732,42483954,40.6987671,-73.9716216,,3,,POINT (-73.9716216 40.6987671)
3733,42484144,40.7141361,-73.9281437,traffic_signals,4,,POINT (-73.9281437 40.7141361)
3734,42484146,40.7139782,-73.9263023,traffic_signals,4,,POINT (-73.9263023 40.7139782)
3735,42484162,40.717789,-73.965203,,4,,POINT (-73.965203 40.717789)
3736,42484164,40.716765,-73.963391,traffic_signals,4,,POINT (-73.963391 40.716765)
3737,42484167,40.71593,-73.961912,traffic_signals,4,,POINT (-73.961912 40.71593)
3738,42484171,40.715306,-73.960436,traffic_signals,4,,POINT (-73.960436 40.715306)
3739,42484180,40.7148331,-73.9588018,traffic_signals,4,,POINT (-73.9588018 40.7148331)
3740,42484186,40.7144986,-73.957534,traffic_signals,4,,POINT (-73.957534 40.7144986)
3741,42484200,40.7140674,-73.9516047,traffic_signals,4,,POINT (-73.9516047 40.7140674)
3742,42484205,40.714216,-73.947719,traffic_signals,4,,POINT (-73.947719 40.714216)
3743,42484207,40.714372,-73.94607,traffic_signals,4,,POINT (-73.94607 40.714372)
3744,42484216,40.7145929,-73.9387525,traffic_signals,4,,POINT (-73.9387525 40.7145929)
3745,42484219,40.714457,-73.935288,traffic_signals,4,,POINT (-73.935288 40.714457)
3746,42484221,40.7144048,-73.9334534,traffic_signals,4,,POINT (-73.9334534 40.7144048)
3747,42484235,40.720159,-73.940745,,3,,POINT (-73.940745 40.720159)
3748,42484237,40.720422,-73.9397,,4,,POINT (-73.9397 40.720422)
3749,42484239,40.7208269,-73.9381373,,4,,POINT (-73.9381373 40.7208269)
3750,42484241,40.7212461,-73.9365091,traffic_signals,4,,POINT (-73.9365091 40.7212461)
3751,42484343,40.700059,-73.932781,,3,,POINT (-73.932781 40.700059)
3752,42484345,40.7015849,-73.931303,traffic_signals,4,,POINT (-73.931303 40.7015849)
3753,42484348,40.703047,-73.929843,traffic_signals,4,,POINT (-73.929843 40.703047)
3754,42484352,40.704526,-73.928395,,3,,POINT (-73.928395 40.704526)
3755,42484582,40.7276159,-73.9588816,,3,,POINT (-73.9588816 40.7276159)
3756,42484587,40.7277591,-73.9572483,,4,,POINT (-73.9572483 40.7277591)
3757,42485004,40.6925686,-73.9279931,traffic_signals,4,,POINT (-73.9279931 40.6925686)
3758,42485007,40.6918267,-73.9278499,traffic_signals,4,,POINT (-73.9278499 40.6918267)
3759,42485010,40.6910986,-73.9277032,traffic_signals,4,,POINT (-73.9277032 40.6910986)
3760,42485012,40.690368,-73.9275559,stop,4,,POINT (-73.9275559 40.690368)
3761,42485640,40.6948001,-73.994301,traffic_signals,4,,POINT (-73.994301 40.6948001)
3762,42485643,40.6942756,-73.9924126,traffic_signals,4,,POINT (-73.9924126 40.6942756)
3763,42485646,40.6937557,-73.9904251,traffic_signals,4,,POINT (-73.9904251 40.6937557)
3764,42486077,40.7019373,-73.9946178,,3,,POINT (-73.9946178 40.7019373)
3765,42486083,40.7018263,-73.9921542,traffic_signals,3,,POINT (-73.9921542 40.7018263)
3766,42486594,40.733988,-73.9599302,,3,,POINT (-73.9599302 40.733988)
3767,42486597,40.7341475,-73.9582957,,4,,POINT (-73.9582957 40.7341475)
3768,42486600,40.734465,-73.9549621,traffic_signals,4,,POINT (-73.9549621 40.734465)
3769,42486604,40.7347036,-73.9523388,,4,,POINT (-73.9523388 40.7347036)
3770,42486608,40.7349329,-73.9499284,,3,,POINT (-73.9499284 40.7349329)
3771,42486689,40.69111,-73.916964,traffic_signals,4,,POINT (-73.916964 40.69111)
3772,42486693,40.692594,-73.915505,traffic_signals,4,,POINT (-73.915505 40.692594)
3773,42486694,40.694068,-73.914057,traffic_signals,4,,POINT (-73.914057 40.694068)
3774,42486696,40.695541,-73.912608,,3,,POINT (-73.912608 40.695541)
3775,42486700,40.6971209,-73.911054,,3,,POINT (-73.911054 40.6971209)
3776,42486701,40.69793,-73.910272,,3,,POINT (-73.910272 40.69793)
3777,42486705,40.702849,-73.933523,,3,,POINT (-73.933523 40.702849)
3778,42486707,40.702431,-73.932792,,3,,POINT (-73.932792 40.702431)
3779,42486712,40.701141,-73.930543,traffic_signals,3,,POINT (-73.930543 40.701141)
3780,42486715,40.700718,-73.929787,,4,,POINT (-73.929787 40.700718)
3781,42486716,40.70029,-73.929035,traffic_signals,4,,POINT (-73.929035 40.70029)
3782,42486718,40.699861,-73.928283,,3,,POINT (-73.928283 40.699861)
3783,42486722,40.699585,-73.927797,,3,,POINT (-73.927797 40.699585)
3784,42486724,40.699439,-73.927532,,3,,POINT (-73.927532 40.699439)
3785,42486727,40.699159,-73.927049,,3,,POINT (-73.927049 40.699159)
3786,42486728,40.699015,-73.926782,,3,,POINT (-73.926782 40.699015)
3787,42486735,40.69831,-73.925564,,3,,POINT (-73.925564 40.69831)
3788,42486739,40.6981652,-73.9252738,crossing,4,,POINT (-73.9252738 40.6981652)
3789,42486742,40.6981006,-73.9251631,traffic_signals,4,,POINT (-73.9251631 40.6981006)
3790,42486743,40.6977309,-73.9245353,,4,,POINT (-73.9245353 40.6977309)
3791,42486746,40.697299,-73.923776,traffic_signals,4,,POINT (-73.923776 40.697299)
3792,42486749,40.696871,-73.923025,traffic_signals,4,,POINT (-73.923025 40.696871)
3793,42486754,40.696015,-73.92152,traffic_signals,4,,POINT (-73.92152 40.696015)
3794,42486759,40.695587,-73.920767,traffic_signals,4,,POINT (-73.920767 40.695587)
3795,42486764,40.694731,-73.919271,,3,,POINT (-73.919271 40.694731)
3796,42486769,40.694304,-73.918512,traffic_signals,4,,POINT (-73.918512 40.694304)
3797,42486774,40.693877,-73.917761,traffic_signals,4,,POINT (-73.917761 40.693877)
3798,42486778,40.693449,-73.917009,traffic_signals,4,,POINT (-73.917009 40.693449)
3799,42486781,40.693022,-73.916257,traffic_signals,4,,POINT (-73.916257 40.693022)
3800,42486785,40.692166,-73.914754,traffic_signals,4,,POINT (-73.914754 40.692166)
3801,42486789,40.69131,-73.91325,stop,4,,POINT (-73.91325 40.69131)
3802,42486791,40.690883,-73.9125,traffic_signals,4,,POINT (-73.9125 40.690883)
3803,42486793,40.690456,-73.911748,,4,,POINT (-73.911748 40.690456)
3804,42486796,40.690027,-73.910996,traffic_signals,4,,POINT (-73.910996 40.690027)
3805,42487063,40.69323,-73.967844,traffic_signals,4,,POINT (-73.967844 40.69323)
3806,42487066,40.691643,-73.967531,,4,,POINT (-73.967531 40.691643)
3807,42487173,40.706792,-73.933711,,3,,POINT (-73.933711 40.706792)
3808,42487175,40.707051,-73.932086,stop,4,,POINT (-73.932086 40.707051)
3809,42487177,40.707153,-73.931479,,4,,POINT (-73.931479 40.707153)
3810,42487180,40.707577,-73.928838,,4,,POINT (-73.928838 40.707577)
3811,42487182,40.707842,-73.927212,,3,,POINT (-73.927212 40.707842)
3812,42487186,40.7081042,-73.9255823,,3,,POINT (-73.9255823 40.7081042)
3813,42487188,40.708361,-73.924003,,4,,POINT (-73.924003 40.708361)
3814,42487311,40.6992505,-73.9731965,,4,,POINT (-73.9731965 40.6992505)
3815,42487630,40.707056,-73.964393,traffic_signals,4,,POINT (-73.964393 40.707056)
3816,42488118,40.723225,-73.954512,,3,,POINT (-73.954512 40.723225)
3817,42488122,40.7243271,-73.9551264,stop,4,,POINT (-73.9551264 40.7243271)
3818,42488134,40.7259882,-73.9560686,stop,4,,POINT (-73.9560686 40.7259882)
3819,42488139,40.7270726,-73.9569301,,4,,POINT (-73.9569301 40.7270726)
3820,42488163,40.7228378,-73.9568682,,4,,POINT (-73.9568682 40.7228378)
3821,42488169,40.7219494,-73.9554455,,3,,POINT (-73.9554455 40.7219494)
3822,42488278,40.7076084,-73.9555366,traffic_signals,4,,POINT (-73.9555366 40.7076084)
3823,42488286,40.708266,-73.955119,traffic_signals,4,,POINT (-73.955119 40.708266)
3824,42488291,40.7089128,-73.9547149,traffic_signals,4,,POINT (-73.9547149 40.7089128)
3825,42488298,40.710264,-73.953856,,4,,POINT (-73.953856 40.710264)
3826,42488301,40.7106885,-73.9536005,traffic_signals,4,,POINT (-73.9536005 40.7106885)
3827,42488303,40.7108962,-73.9534784,,3,,POINT (-73.9534784 40.7108962)
3828,42488306,40.7114242,-73.9531291,,4,,POINT (-73.9531291 40.7114242)
3829,42488310,40.712702,-73.952319,,4,,POINT (-73.952319 40.712702)
3830,42488313,40.7138268,-73.9515729,,3,,POINT (-73.9515729 40.7138268)
3831,42488328,40.703658,-73.960591,traffic_signals,3,,POINT (-73.960591 40.703658)
3832,42488330,40.7040815,-73.9599711,,3,,POINT (-73.9599711 40.7040815)
3833,42488343,40.704768,-73.958884,traffic_signals,5,,POINT (-73.958884 40.704768)
3834,42488355,40.7025143,-73.9623856,traffic_signals,3,,POINT (-73.9623856 40.7025143)
3835,42488421,40.6979393,-73.9728124,,3,,POINT (-73.9728124 40.6979393)
3836,42488429,40.6932095,-73.971872,traffic_signals,4,,POINT (-73.971872 40.6932095)
3837,42488433,40.69164,-73.97156,traffic_signals,4,,POINT (-73.97156 40.69164)
3838,42488910,40.7021986,-73.976485,,1,,POINT (-73.976485 40.7021986)
3839,42488999,40.717252,-73.965734,,4,,POINT (-73.965734 40.717252)
3840,42489001,40.7163459,-73.9638591,,4,,POINT (-73.9638591 40.7163459)
3841,42489006,40.71558,-73.962289,,4,,POINT (-73.962289 40.71558)
3842,42489010,40.714892,-73.960881,,4,,POINT (-73.960881 40.714892)
3843,42489014,40.7142108,-73.9594927,,3,,POINT (-73.9594927 40.7142108)
3844,42489088,40.690692,-73.916199,,4,,POINT (-73.916199 40.690692)
3845,42489091,40.693641,-73.913307,traffic_signals,4,,POINT (-73.913307 40.693641)
3846,42489094,40.695115,-73.91186,traffic_signals,4,,POINT (-73.91186 40.695115)
3847,42489096,40.6966948,-73.9103081,traffic_signals,4,,POINT (-73.9103081 40.6966948)
3848,42489099,40.697499,-73.909513,,3,,POINT (-73.909513 40.697499)
3849,42489470,40.7155353,-73.941153,,3,,POINT (-73.941153 40.7155353)
3850,42489474,40.7160668,-73.9390238,,3,,POINT (-73.9390238 40.7160668)
3851,42489482,40.7163612,-73.9378816,,3,,POINT (-73.9378816 40.7163612)
3852,42489486,40.7167864,-73.9363312,traffic_signals,4,,POINT (-73.9363312 40.7167864)
3853,42489500,40.7197627,-73.9248161,,1,,POINT (-73.9248161 40.7197627)
3854,42489753,40.7170936,-73.9402328,,4,,POINT (-73.9402328 40.7170936)
3855,42489757,40.709894,-73.946973,,3,,POINT (-73.946973 40.709894)
3856,42489991,40.7143946,-73.9592931,,3,,POINT (-73.9592931 40.7143946)
3857,42489993,40.7137706,-73.9580415,,3,,POINT (-73.9580415 40.7137706)
3858,42490105,40.6980609,-73.9757989,traffic_signals,3,,POINT (-73.9757989 40.6980609)
3859,42490298,40.7037903,-73.9311128,traffic_signals,4,,POINT (-73.9311128 40.7037903)
3860,42490303,40.704958,-73.931507,stop,4,,POINT (-73.931507 40.704958)
3861,42490308,40.705656,-73.9317,stop,4,,POINT (-73.9317 40.705656)
3862,42490311,40.706354,-73.931894,,4,,POINT (-73.931894 40.706354)
3863,42490315,40.707746,-73.9323135,traffic_signals,4,,POINT (-73.9323135 40.707746)
3864,42490318,40.708238,-73.932523,,3,,POINT (-73.932523 40.708238)
