u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref,tunnel,width,access,junction
42436763,42452026,0,539024459,Grand Street,residential,25 mph,True,False,68.548,"LINESTRING (-74.0044383 40.7227332, -74.0043752 40.7227013, -74.0038555 40.7224309, -74.003768 40.722384)",,,,,,,
42436763,42436770,0,727644278,Thompson Street,residential,25 mph,True,False,94.673,"LINESTRING (-74.00383 40.723449, -74.0038797 40.7233909, -74.004405 40.7227734, -74.0044383 40.7227332)",,,,,,,
42436763,5216470727,0,539024459,Grand Street,residential,25 mph,True,False,60.763000000000005,"LINESTRING (-74.0050623 40.7230023, -74.0049209 40.7229615, -74.0048836 40.7229508, -74.0044969 40.722763, -74.0044383 40.7227332)",,,,,,,
42436779,42436784,0,25199870,Thompson Street,residential,25 mph,True,False,162.64,"LINESTRING (-74.0015958 40.7261202, -74.0016299 40.7260796, -74.0025615 40.7249492, -74.002619 40.72488)",,,,,,,
42436779,42439527,0,439842837,Spring Street,residential,25 mph,True,False,76.029,"LINESTRING (-74.003376 40.725252, -74.0033132 40.7252211, -74.0026845 40.7249123, -74.002619 40.72488)",,,,,,,
42436784,42439530,0,321993367,Prince Street,residential,25 mph,True,False,76.104,"LINESTRING (-74.0015958 40.7261202, -74.0016576 40.7261508, -74.0022929 40.7264663, -74.0023512 40.7264953)",1,,,,,,
42436784,42454423,0,321993367,Prince Street,residential,25 mph,True,False,70.333,"LINESTRING (-74.0008977 40.7257735, -74.0009831 40.7258159, -74.0015461 40.7260955, -74.0015958 40.7261202)",1,,,,,,
42436784,1919595918,0,25199870,Thompson Street,residential,25 mph,True,False,146.511,"LINESTRING (-74.0006749 40.7272378, -74.0007287 40.727172, -74.0015542 40.7261694, -74.0015958 40.7261202)",,,,,,,
42436788,1919595918,0,25199870,Thompson Street,residential,25 mph,True,False,15.078,"LINESTRING (-74.0005803 40.7273529, -74.0006749 40.7272378)",,,,,,,
42436788,42439533,0,5671608,West Houston Street,primary,25 mph,True,False,77.52199999999999,"LINESTRING (-74.0005803 40.7273529, -74.0006477 40.7273861, -74.0012769 40.7276961, -74.0013516 40.7277329)",3,,,,,,
42436788,42448558,0,5671608,West Houston Street,primary,25 mph,True,False,71.449,"LINESTRING (-73.9998695 40.7270026, -73.9999557 40.7270451, -74.0005165 40.7273214, -74.0005803 40.7273529)",3,,,,,,
42436788,1692433932,0,481403101,Thompson Street,residential,25 mph,True,False,141.663,"LINESTRING (-73.9996723 40.7284251, -73.9997193 40.7283696, -74.0005179 40.7274266, -74.0005803 40.7273529)",,,,,,,
42436793,1692433932,0,5670488,Thompson Street,residential,25 mph,True,False,166.607,"LINESTRING (-73.9986042 40.729686, -73.9986419 40.7296415, -73.9996302 40.7284748, -73.9996723 40.7284251)",,,,,,,
42436793,42439537,0,706833046,West 3rd Street,residential,25 mph,True,False,76.438,"LINESTRING (-73.9986042 40.729686, -73.9986558 40.7297113, -73.999308 40.7300316, -73.9993655 40.7300598)",,,,,,,
42436793,42436796,0,386211349,Thompson Street,residential,25 mph,True,False,80.65700000000001,"LINESTRING (-73.9980696 40.7302877, -73.9981121 40.7302398, -73.9985619 40.7297336, -73.9986042 40.729686)",,,,,,,
42436793,42440553,0,706833046,West 3rd Street,residential,25 mph,True,False,73.509,"LINESTRING (-73.9978721 40.7293265, -73.9979739 40.7293765, -73.9985503 40.7296595, -73.9986042 40.729686)",,,,,,,
42436796,42452396,0,727644280,Washington Square South,residential,25 mph,True,False,71.145,"LINESTRING (-73.9980696 40.7302877, -73.9980046 40.7302563, -73.9974703 40.7299982, -73.9973576 40.7299438)",,,,,,,
42436796,42439542,0,5672040,Washington Square South,residential,25 mph,True,False,77.67699999999999,"LINESTRING (-73.998842 40.730669, -73.9987885 40.7306425, -73.9981433 40.7303233, -73.9980696 40.7302877)",1,,,,,,
42436848,1692433939,0,5673309,Minetta Lane,residential,25 mph,True,False,52.588,"LINESTRING (-74.0004979 40.7299869, -74.0005508 40.7300132, -74.0009882 40.7302302, -74.00102 40.730246)",,,,,,,
42436894,42436899,0,46431825,Christopher Street,residential,25 mph,False,True,108.667,"LINESTRING (-74.0098682 40.7324705, -74.009801 40.7324813, -74.0090582 40.7325995, -74.008716 40.732654, -74.0086061 40.7326715)",2,,,,,,
42436894,42452006,0,1202638286,Washington Street,residential,25 mph,True,False,90.36999999999999,"LINESTRING (-74.0086061 40.7326715, -74.0086342 40.7325454, -74.0087688 40.7319407, -74.0087845 40.7318701)",,,,,,,
42436894,42457735,0,"[1202638285, 1202638286]",Washington Street,residential,25 mph,True,False,81.23599999999999,"LINESTRING (-74.008554 40.733401, -74.0085573 40.7333545, -74.008575 40.7331064, -74.0085962 40.7328095, -74.0085995 40.7327634, -74.0086061 40.7326715)",,,,,,,
42436899,42444267,0,5671203,Weehawken Street,residential,25 mph,True,False,81.76399999999998,"LINESTRING (-74.0098682 40.7324705, -74.0098591 40.732568, -74.0098089 40.7331087, -74.0098037 40.7331646, -74.0098 40.733204)",,,,,,,
42436899,42436903,0,46431825,Christopher Street,residential,25 mph,False,True,31.523999999999997,"LINESTRING (-74.0102359 40.7324182, -74.0100954 40.7324382, -74.0099311 40.7324616, -74.0098682 40.7324705)",2,,,,,,
42436903,42453457,0,195743557,West Street,trunk,30 mph,True,False,81.045,"LINESTRING (-74.0102359 40.7324182, -74.0102194 40.7325768, -74.0101602 40.7331448)",4,,NY 9A,,,,
42436903,42452008,0,420809420,West Street,trunk,30 mph,True,False,45.867999999999995,"LINESTRING (-74.0102756 40.7320068, -74.0102469 40.7323048, -74.0102359 40.7324182)",4,,NY 9A,,,,
42436935,42438784,0,558008153,University Place,living_street,,True,False,90.051,"LINESTRING (-73.9917243 40.7352039, -73.9918055 40.7351166, -73.991857 40.7350761, -73.9919771 40.7349377, -73.9919772 40.7348138, -73.992185 40.7345708, -73.9922554 40.7345291)",,,,,,yes,
42436935,42446521,0,5672896,University Place,residential,25 mph,True,False,81.24799999999999,"LINESTRING (-73.992792 40.733922, -73.9927441 40.7339762, -73.9922985 40.7344803, -73.9922554 40.7345291)",,,,,,,
42436939,42440721,0,"[5672176, 547089938]",4th Avenue,primary,25 mph,True,False,101.701,"LINESTRING (-73.9898448 40.7335229, -73.9898259 40.7335804, -73.9898185 40.7336888, -73.9898164 40.7338288, -73.9898297 40.7339985, -73.9898522 40.734095, -73.9898764 40.7343122, -73.9898963 40.7344321)",2,,,,,,
42436939,42436941,0,25162679,East 13th Street,residential,25 mph,True,False,208.82500000000002,"LINESTRING (-73.9876833 40.7326041, -73.9878158 40.7326601, -73.9884737 40.7329383, -73.9897559 40.733485, -73.9898448 40.7335229)",1,,,,,,
42436939,42446528,0,5672176,4th Avenue,primary,25 mph,True,False,86.683,"LINESTRING (-73.990027 40.732756, -73.9900142 40.7328181, -73.9898694 40.7334556, -73.9898448 40.7335229)",2,,,,,,
42436941,42440729,0,496992369,3rd Avenue,primary,25 mph,False,True,87.773,"LINESTRING (-73.9871802 40.7332953, -73.9872481 40.7332017, -73.9874396 40.7329386, -73.9876444 40.7326575, -73.9876833 40.7326041)",6,,,,,,
42436941,42446533,0,561084838,3rd Avenue,primary,25 mph,False,False,81.338,"LINESTRING (-73.9881498 40.7319637, -73.9881135 40.7320135, -73.9881036 40.7320271, -73.9877235 40.7325489, -73.9876833 40.7326041)",6,,,,,,
42436941,42436942,0,25162679,East 13th Street,residential,25 mph,True,False,216.03,"LINESTRING (-73.985444 40.731658, -73.9855723 40.7317122, -73.9875551 40.73255, -73.9876833 40.7326041)",1,,,,,,
42436942,42442870,0,"[420598248, 420598252]",2nd Avenue,primary,25 mph,True,False,81.141,"LINESTRING (-73.985444 40.731658, -73.9854829 40.7316046, -73.9857302 40.7312647, -73.9858715 40.7310704, -73.985909 40.731019)",4,,,,,,
42436942,42436943,0,25162679,East 13th Street,residential,25 mph,True,False,229.526,"LINESTRING (-73.9830644 40.7306534, -73.9831802 40.7307023, -73.9832102 40.730715, -73.9847062 40.7313466, -73.9853191 40.7316053, -73.985444 40.731658)",1,,,,,,
42436942,42440737,0,"[420598262, 420598286]",2nd Avenue,primary,25 mph,True,False,88.287,"LINESTRING (-73.9849374 40.732353, -73.9850055 40.7322589, -73.985279 40.731884, -73.9853229 40.7318238, -73.9854034 40.7317136, -73.985444 40.731658)",4,,,,,,
42436943,42440743,0,"[420598232, 955261511]",1st Avenue,primary,25 mph,True,False,89.158,"LINESTRING (-73.9830644 40.7306534, -73.9830212 40.7307133, -73.9828173 40.7310012, -73.9826272 40.7312596, -73.9825575 40.7313572)","['4', '5']",,,,,,
42436943,42436944,0,479642034,East 13th Street,residential,20 mph,True,False,212.65499999999997,"LINESTRING (-73.980858 40.729725, -73.9809566 40.7297665, -73.9829507 40.7306056, -73.9830644 40.7306534)",1,,,,,,
42436943,42446547,0,"[955261512, 955261513]",1st Avenue,primary,25 mph,True,False,80.956,"LINESTRING (-73.983536 40.7300191, -73.9834978 40.7300705, -73.9832069 40.7304652, -73.9831021 40.7306027, -73.9830644 40.7306534)",4,,,,,,
42436944,42446552,0,584971531,Avenue A,secondary,20 mph,False,False,81.222,"LINESTRING (-73.981325 40.729086, -73.9812882 40.7291364, -73.9808971 40.7296715, -73.980858 40.729725)",2,,,,,,
42436944,42439006,0,1051550982,Avenue A,secondary,20 mph,False,True,87.592,"LINESTRING (-73.9803623 40.7304174, -73.9804188 40.7303362, -73.9808207 40.729777, -73.980858 40.729725)",2,,,,,,
42436944,42436947,0,479642034,East 13th Street,residential,20 mph,True,False,223.906,"LINESTRING (-73.978536 40.728746, -73.9786153 40.7287794, -73.9807619 40.7296845, -73.980858 40.729725)",1,,,,,,
42436947,42436949,0,5670510,East 13th Street,residential,20 mph,False,False,113.782,"LINESTRING (-73.9773526 40.7282532, -73.9779392 40.7284975, -73.9780553 40.7285458, -73.9784567 40.728713, -73.978536 40.728746)",,,,,,,
42436947,42439001,0,813956617,Avenue B,tertiary,20 mph,False,True,89.089,"LINESTRING (-73.9780238 40.7294469, -73.9780986 40.7293468, -73.978493 40.7288051, -73.978536 40.728746)",2,,,,,,
42436947,42446562,0,813956617,Avenue B,tertiary,20 mph,False,False,81.11599999999999,"LINESTRING (-73.978998 40.728106, -73.9789612 40.728157, -73.9785749 40.7286922, -73.978536 40.728746)",2,,,,,,
42436957,3624790934,0,5670512,East 13th Street,unclassified,20 mph,False,True,229.503,"LINESTRING (-73.973799 40.726752, -73.9739005 40.7267947, -73.9760798 40.7277124, -73.9761797 40.7277545)",2,,,,,,
42436957,42440754,0,"[440681436, 1159051925]",Avenue C,secondary,20 mph,False,True,88.75299999999999,"LINESTRING (-73.9756825 40.7284581, -73.9757504 40.7283566, -73.9759833 40.7280304, -73.9761387 40.727812, -73.9761797 40.7277545)",2,,,,,,
42436957,42446571,0,"[1159051944, 477151468]",Avenue C,secondary,20 mph,False,False,81.69200000000001,"LINESTRING (-73.9766295 40.7271037, -73.9765906 40.72716, -73.9764326 40.7273887, -73.9762185 40.7276984, -73.9761797 40.7277545)",2,,,,,,
42436968,42448563,0,932944326,Varick Street,secondary,25 mph,True,False,26.007,"LINESTRING (-74.0052872 40.7288513, -74.005314 40.7286716, -74.0053219 40.7286189)",3,,,,,,
42436968,8648032268,0,932944326,Varick Street,secondary,25 mph,True,False,50.447,"LINESTRING (-74.0052872 40.7288513, -74.0052199 40.7293021)",3,,,,,,
42437018,42437021,0,"[68668537, 5670522]",Union Square East,primary,25 mph,True,False,72.96199999999999,"LINESTRING (-73.9893863 40.7359584, -73.9893782 40.7359694, -73.9893335 40.7360239, -73.9890888 40.7363534, -73.9889902 40.7364858, -73.9889596 40.7365293)",2,,,,,,
42437018,4597668023,0,5672710,East 16th Street,residential,25 mph,True,False,10.042,"LINESTRING (-73.9893863 40.7359584, -73.9894916 40.7360007)",,,,,,,
42437021,4597668036,0,616745174,East 17th Street,residential,25 mph,True,False,10.193,"LINESTRING (-73.9889596 40.7365293, -73.9890672 40.7365712)",,,,,,,
42437021,42437280,0,420520113,Park Avenue South,primary,25 mph,True,False,75.759,"LINESTRING (-73.9889596 40.7365293, -73.9889106 40.736594, -73.9885964 40.7370112, -73.9885547 40.7370698, -73.9885174 40.7371225)",2,,,,,,
42437067,42437071,0,5670532,Rivington Street,residential,25 mph,True,False,75.458,"LINESTRING (-73.9833967 40.7185765, -73.983463 40.7185964, -73.9841597 40.718805, -73.9842294 40.7188259)",,,,,,,
42437071,42437074,0,112116235,Rivington Street,residential,25 mph,True,False,76.811,"LINESTRING (-73.9842294 40.7188259, -73.985012 40.7190632, -73.9850756 40.7190825)",,,,,,,
42437071,5173594703,0,5671400,Attorney Street,residential,25 mph,True,False,136.99800000000002,"LINESTRING (-73.9848249 40.7176795, -73.9847973 40.7177333, -73.9842523 40.7187817, -73.9842294 40.7188259)",,,,,,,
42437074,42437078,0,112116235,Rivington Street,residential,25 mph,True,False,76.097,"LINESTRING (-73.9850756 40.7190825, -73.9851373 40.7191012, -73.9858471 40.7193165, -73.9859139 40.7193368)",,,,,,,
42437074,3630219668,0,357946354,Clinton Street,residential,25 mph,True,False,137.42,"LINESTRING (-73.9856527 40.717928, -73.9856425 40.71798, -73.9850967 40.7190403, -73.9850756 40.7190825)",,,,,,,
42437078,486868138,0,110542345,Suffolk Street,residential,25 mph,True,False,145.085,"LINESTRING (-73.9859139 40.7193368, -73.985939 40.7192875, -73.9864827 40.7182293, -73.9865384 40.7181209)",1,,,,,,
42437078,42437082,0,112116235,Rivington Street,residential,25 mph,True,False,76.211,"LINESTRING (-73.9859139 40.7193368, -73.9859799 40.7193568, -73.9866804 40.7195692, -73.9867535 40.7195914)",,,,,,,
42437082,42437084,0,845950435,Rivington Street,residential,25 mph,True,False,71.76599999999999,"LINESTRING (-73.9867535 40.7195914, -73.986816 40.7196104, -73.9874216 40.719794, -73.9875441 40.7198312)",,,,,,,
42437084,42437096,0,845950436,Rivington Street,residential,25 mph,True,False,74.051,"LINESTRING (-73.9875441 40.7198312, -73.9876626 40.7198671, -73.988299 40.7200601, -73.9883599 40.7200786)",,,,,,,
42437096,42437106,0,845755951,Rivington Street,residential,25 mph,True,False,68.258,"LINESTRING (-73.9883599 40.7200786, -73.9884247 40.7200983, -73.9890535 40.7202889, -73.9891119 40.7203066)",,,,,,,
42437106,42437108,0,845755951,Rivington Street,residential,25 mph,True,False,45.486,"LINESTRING (-73.9891119 40.7203066, -73.9891787 40.7203268, -73.9895152 40.7204288, -73.9896132 40.7204582)",,,,,,,
42437108,42437109,0,221687789,Rivington Street,residential,25 mph,True,False,21.514,"LINESTRING (-73.9896132 40.7204582, -73.989726 40.7204926, -73.9898501 40.7205303)",,,,,,,
42437108,486868830,0,"[970628513, 970628514, 1086266613, 221687790]",Allen Street,primary,25 mph,True,False,143.74899999999997,"LINESTRING (-73.9902109 40.7192474, -73.9901638 40.7193429, -73.9899686 40.7197383, -73.9899253 40.7198259, -73.9897602 40.7201605, -73.9896335 40.720417, -73.9896132 40.7204582)","['1', '2', '3']",,,,,,
42437109,486868873,0,"[221687794, 1204547878]",Allen Street,primary,25 mph,True,False,143.95399999999998,"LINESTRING (-73.9898501 40.7205303, -73.9898712 40.7204892, -73.9902585 40.7197326, -73.9903885 40.7194788, -73.9904094 40.719438, -73.9904184 40.7194204, -73.9904681 40.7193234)",1,,,,,,
42437113,1773076778,0,818255303,Rivington Street,residential,25 mph,True,False,110.947,"LINESTRING (-73.992237 40.721248, -73.9923692 40.721287, -73.9927168 40.7213899, -73.9933708 40.7215847, -73.993464 40.7216095)",,,,,,,
42437113,486869282,0,"[1136699156, 1136699157, 1136699158]",Chrystie Street,secondary,25 mph,False,False,143.186,"LINESTRING (-73.99288 40.720057, -73.9928351 40.7201611, -73.9925982 40.7206216, -73.9923706 40.7209908, -73.9922616 40.7212004, -73.992237 40.721248)","['4', '3']",,,,,,
42437114,42437605,0,112116234,Bowery,primary,25 mph,True,False,77.63300000000001,"LINESTRING (-73.9935815 40.7216409, -73.9935978 40.7216, -73.9938147 40.7210571, -73.9938253 40.7210316, -73.993848 40.7209726)",3,,,,,,
42437114,42437608,0,112116236,Bowery,primary,25 mph,True,False,84.241,"LINESTRING (-73.993317 40.7223715, -73.9933298 40.7223361, -73.9935644 40.7216894, -73.9935815 40.7216409)",2,,,,,,
42437114,1773076778,0,439842834,Rivington Street,residential,25 mph,True,False,10.5,"LINESTRING (-73.9935815 40.7216409, -73.993464 40.7216095)",,,,,,,
42437118,42449874,0,46349386,Columbia Street,residential,25 mph,False,True,277.64599999999996,"LINESTRING (-73.978792 40.7198786, -73.9788338 40.7198, -73.9788606 40.7197501, -73.9794129 40.7186651, -73.9794407 40.7186121, -73.9795564 40.7183918, -73.9798609 40.7178116, -73.9799527 40.7176356, -73.9799952 40.7175542)",2,,,,,,
42437118,5174867983,0,533394975,Rivington Street,residential,,False,True,58.549,"LINESTRING (-73.9794215 40.7173006, -73.9794275 40.7173459, -73.9794691 40.717378, -73.9797358 40.7174648, -73.9798713 40.7175089, -73.9799952 40.7175542)",,,,,,,
42437280,42456543,0,"[464683314, 420598391]",Park Avenue South,primary,25 mph,True,False,74.00399999999999,"LINESTRING (-73.9885174 40.7371225, -73.9884756 40.73718, -73.9883152 40.7374005, -73.9881283 40.7376576, -73.9880935 40.7377054)",2,,,,,,
42437280,4597668026,0,464683315,East 18th Street,residential,,True,False,10.787,"LINESTRING (-73.9885174 40.7371225, -73.9886291 40.7371699)",,,,,,,
42437283,42437287,0,616745175,East 18th Street,residential,25 mph,True,False,216.015,"LINESTRING (-73.985362 40.7357911, -73.985227 40.7357341, -73.9848984 40.7355954, -73.9832425 40.7348964, -73.9831222 40.7348458)",1,,,,,,
42437283,42449893,0,814612602,3rd Avenue,primary,25 mph,False,True,74.22800000000001,"LINESTRING (-73.9849362 40.7363755, -73.9849761 40.7363207, -73.9853173 40.7358526, -73.985362 40.7357911)",6,,,,21,,
42437283,42446875,0,1040863520,3rd Avenue,primary,25 mph,False,False,74.62899999999999,"LINESTRING (-73.98579 40.7352035, -73.9857453 40.7352649, -73.9854009 40.7357377, -73.985362 40.7357911)",6,,,,,,
42437287,42442877,0,"[420598289, 378363223]",2nd Avenue,primary,25 mph,True,False,74.056,"LINESTRING (-73.9831222 40.7348458, -73.9831615 40.7347919, -73.9833165 40.7345795, -73.9833869 40.734483, -73.9835037 40.734323, -73.9835476 40.734263)",4,,,,,,
42437287,42437289,0,616745175,East 18th Street,residential,25 mph,True,False,230.74699999999999,"LINESTRING (-73.9831222 40.7348458, -73.9830392 40.7348108, -73.9830035 40.7347953, -73.980896 40.7339069, -73.9807369 40.7338271)",1,,,,,,
42437287,42442881,0,"[420598299, 420598236]",2nd Avenue,primary,,True,False,74.377,"LINESTRING (-73.9826949 40.7354311, -73.982735 40.7353762, -73.982952 40.7350789, -73.9830827 40.7348997, -73.9831222 40.7348458)",4,,,,,,
42437289,42455887,0,"[954178925, 420598230]",1st Avenue,primary,,True,False,75.70899999999999,"LINESTRING (-73.9807369 40.7338271, -73.9807002 40.7338816, -73.9804425 40.7342488, -73.9803485 40.7343719, -73.9803078 40.7344252)","['4', '5']",,,,,,
42437289,42439323,0,"[5670787, 525701044, 1040877494]",First Avenue Loop,residential,25 mph,True,False,380.7560000000001,"LINESTRING (-73.9807369 40.7338271, -73.9806008 40.7337515, -73.9805379 40.7337205, -73.9800097 40.7335002, -73.9797763 40.7334028, -73.9797005 40.7333621, -73.9796226 40.7332955, -73.9795796 40.7332148, -73.9795627 40.7331309, -73.9795691 40.7330411, -73.9795932 40.7329485, -73.9796284 40.7328479, -73.9796321 40.7328401, -73.9796678 40.7327653, -73.9797142 40.732684, -73.9798111 40.73255, -73.9799248 40.7324151, -73.979999 40.732346, -73.9800213 40.7323253, -73.9801483 40.7322528, -73.9802445 40.7322219, -73.9803559 40.7322003, -73.9804087 40.7321973, -73.9804644 40.7321942, -73.9805834 40.7322108, -73.9807415 40.7322684, -73.9808661 40.7323237, -73.9813769 40.7325505, -73.981448 40.7325841, -73.9816006 40.732664)",,,,,,,
